region,month,season,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
london,1,winter,501.7448441,444.8432945,412.4524295,402.6349968,413.1185482,409.4007715,434.5950643,468.5898262,519.3108905,635.295987,923.9532733,1383.743924,2053.225941,2576.005808,2779.261709,2727.759441,2580.238916,2357.261402,2166.443838,2005.163565,1896.881474,1819.806036,1759.860149,1761.192934,1833.921099,1798.058825,1753.309378,1732.276744,1735.795625,1779.27315,1888.248077,2067.417319,2345.808184,2618.856883,2755.420869,2791.575164,2853.901791,2789.266158,2648.898766,2543.284327,2411.725316,2254.346308,2047.623425,1789.604598,1421.913516,1050.180639,761.1416048,589.024766
london,2,winter,438.9774981,401.4162327,372.6820605,371.2963675,394.1349905,398.3784197,419.7973386,445.6707373,512.8004381,652.3389536,939.6364369,1441.231734,2093.033061,2592.744876,2765.537544,2635.895095,2391.045562,2091.049736,1850.51591,1694.621312,1578.71415,1496.917576,1438.353438,1441.492892,1526.534817,1479.024878,1423.649103,1386.251302,1376.746549,1400.068415,1508.082631,1692.550769,2031.69671,2334.010311,2532.429457,2616.586267,2736.632304,2618.649062,2492.40743,2374.791966,2225.358583,2077.970307,1879.531346,1624.349802,1278.386623,936.8142408,660.8563518,516.998099
london,3,spring,361.8130692,317.2020733,302.6429471,294.932599,304.1931877,306.9813588,335.0988523,350.3534247,405.9465568,540.3307108,796.8109774,1290.362755,1923.839522,2400.988153,2561.427675,2395.276009,2156.748241,1872.131877,1596.145483,1409.517938,1279.534376,1176.174954,1101.600426,1094.860644,1178.81916,1126.883839,1084.202684,1069.474565,1062.830452,1058.284598,1143.208923,1291.632766,1598.160663,1865.82612,2082.197242,2223.113791,2420.706442,2344.038504,2230.951092,2111.193706,1962.890985,1821.384654,1650.60622,1431.796779,1124.059922,814.032562,578.084913,435.227823
london,4,spring,410.0311481,318.3764254,253.490479,219.2547875,204.2770542,197.4984417,205.8168405,214.8804698,240.9280477,254.5561801,294.7217568,370.1568755,572.2155506,954.8247491,1419.777874,1764.855519,1880.196094,1777.823398,1601.441856,1354.235619,1157.730458,1009.281846,920.2582104,836.5770776,790.9739141,777.0047019,814.9541516,752.4960997,717.5082239,688.6768632,657.1781873,643.2570754,685.1644958,796.6751157,1008.628763,1171.453692,1334.931777,1416.128376,1524.308923,1498.083392,1509.009638,1494.138968,1417.13623,1305.290007,1183.283918,1003.225315,791.470194,574.4171576
london,5,spring,271.6239834,207.0170484,172.6831932,148.0782999,134.827764,127.276772,131.7323817,136.2237724,146.8906489,151.6701433,185.4120189,228.2037976,391.8548508,644.8204648,977.7538367,1188.003964,1225.294756,1131.933695,989.4437336,837.0691122,712.7345765,605.070031,552.0068568,517.6719298,495.0529146,501.0839487,531.3502739,493.4183823,464.4455031,444.6839929,422.1308572,402.9864056,430.575952,518.6446558,669.4918161,801.6720659,884.0658454,936.674618,1016.06736,971.1003505,951.9408582,933.7118624,893.0525743,840.108092,769.0742845,652.5942764,519.9514922,381.4702249
london,6,summer,156.994379,116.6060199,89.56601995,74.39459655,63.71818676,57.22977335,56.33142339,53.11510426,54.01425204,62.08217588,74.24721668,92.05374433,144.7598187,242.9786038,387.2168631,461.2910607,452.8932729,466.0618676,447.3376247,411.9022665,367.3897008,329.4471442,301.3976428,280.6800363,274.5685947,268.1314959,305.0622303,275.4459837,254.7454941,243.1369356,220.971786,214.8804714,220.2140707,247.6412693,340.8697733,429.580272,476.5511151,479.0435177,542.0148323,512.7307706,492.4516047,453.7659474,405.4230281,373.2096102,335.4935993,297.9829193,264.8363373,206.4906981
london,7,summer,127.0283775,94.01363681,77.23698821,62.45118348,54.36676515,48.96171954,44.5010877,43.93048476,43.05341083,44.95285561,63.65784603,77.68515212,103.8370077,180.6876197,279.900289,346.6304425,342.8930809,367.5862528,367.3417643,324.1455891,293.8241177,277.0723725,251.5667392,227.0442222,216.225819,218.4200786,238.2783207,217.4516056,199.7528491,185.3625118,174.1300367,159.0283451,165.1834475,179.9077567,257.1915647,328.7032046,372.6121952,362.8377545,405.0573071,393.2233839,357.1482516,331.1497127,298.6060262,264.8634047,241.8487289,213.3793305,195.9480178,163.3168285
london,8,summer,105.694179,80.67449594,66.61709458,56.53641511,48.93004584,44.10982953,41.70394559,40.01285239,39.53551634,39.90607867,64.2881752,69.7417538,95.34255071,171.4783247,260.6293778,311.1522814,320.3896462,327.5093023,321.288355,292.2822134,273.7794721,252.6607448,234.7366308,214.650349,203.4291321,202.6621529,217.5520237,195.4630756,184.1652236,171.1980587,159.2787082,150.5564277,152.8937955,163.7193445,236.5656251,323.3456365,348.3561521,328.2800863,379.6508284,352.8012523,336.7320471,308.9017346,281.9651577,255.9287876,223.1348153,184.9787591,176.5227838,142.67153
london,9,autumn,160.4205906,118.046916,94.01713032,81.67951203,76.14781667,68.25347737,62.63704253,60.82368031,62.985891,67.86150382,94.28847908,131.9176548,178.7956048,314.7572113,504.7011743,606.8457987,654.5430681,618.8692851,555.3398985,476.2344659,417.5788964,366.6497549,325.5806921,295.4441056,280.2857143,278.6098221,303.7338103,278.9871451,268.0144225,244.292099,230.7885931,219.6421731,239.4448182,265.863271,351.1739824,489.0583457,536.0471155,551.5887014,610.2327557,604.0868202,588.4092179,536.7463801,482.6386672,435.3129917,383.4108425,332.4229848,278.5824022,219.697982
london,10,autumn,358.7285385,267.3808931,217.2888795,183.8453027,172.7173412,169.8616883,172.3079652,169.9652169,187.1971041,208.4874924,291.0581571,422.4490298,644.6759404,977.335151,1338.512269,1559.022845,1620.417873,1486.133706,1303.137544,1115.809858,964.742277,827.1506207,757.6677608,698.2322313,690.895492,668.5256638,701.962411,673.735421,656.9186542,630.5210578,631.8158403,654.3286921,740.4458533,883.5836355,1114.808164,1361.786193,1492.117452,1520.214707,1607.304445,1557.50364,1462.233158,1384.831352,1232.220266,1107.217804,963.749239,815.8595177,670.0997962,496.8580618
london,11,autumn,305.3209126,267.0481168,239.3822207,237.1467625,246.5430538,250.6890877,259.8541923,273.9594211,320.7884118,434.6435338,700.8465288,1069.559662,1628.852735,2054.636549,2232.897158,2066.486721,1811.893138,1544.054273,1357.99304,1225.716551,1116.482625,1035.536395,995.0064826,979.3130229,1060.604437,1024.057263,999.4906656,983.3521948,986.8915299,1025.046358,1118.87173,1324.648031,1677.890223,1980.338426,2137.741752,2148.141662,2266.210885,2139.163145,2064.697379,1926.563708,1774.703008,1653.185005,1493.19111,1271.946104,1015.824393,752.1697781,530.9339682,385.5865474
london,12,winter,445.1189623,391.7521559,359.862801,350.110009,347.8940436,355.6901418,382.2036897,408.5902879,459.78493,551.5109326,869.7059281,1271.395151,1914.35479,2405.198223,2598.675581,2475.52276,2273.015527,2068.590995,1858.618256,1740.903987,1604.252203,1532.785001,1501.906673,1490.252556,1565.779275,1526.805876,1490.89362,1467.903021,1491.396824,1543.898827,1678.443947,1860.322511,2157.379223,2421.326398,2546.755007,2576.608807,2667.689223,2554.713209,2447.039348,2333.131638,2173.829862,2037.937585,1843.574242,1618.796145,1265.816455,963.1530088,704.9183592,552.1695726
north_east,1,winter,417.2343096,283.9401607,270.4981736,258.7854154,245.0881982,263.7591818,267.0644219,290.9727037,316.0119546,391.864382,581.4213323,915.1171548,1441.070665,1901.602843,2312.33433,2405.759182,2309.769011,2303.959288,2190.361161,2057.163711,1960.583317,1901.917314,1794.658896,1767.748888,1775.889022,1797.806137,1829.810719,1840.645215,1862.341967,1938.686126,2144.962011,2358.922827,2534.005512,2645.33433,2767.389918,2635.547719,2593.866308,2452.527994,2352.874211,2177.495583,1983.924421,1851.540147,1604.888225,1306.839543,968.1498306,700.765956,504.4863519,395.1564057
north_east,2,winter,390.5240631,277.530632,262.6605587,252.4778039,245.1430646,271.55186,276.0549025,303.6768773,327.3886738,389.5761305,587.3569354,905.7310192,1450.462592,1934.319734,2412.380929,2443.687872,2251.731365,2194.584152,2001.473724,1837.804038,1692.967985,1562.763242,1505.688632,1487.350851,1511.973517,1514.76746,1528.309708,1490.560987,1519.561195,1591.610151,1749.112986,1963.491564,2234.255981,2437.436454,2666.211589,2600.732748,2552.200526,2381.684553,2286.125017,2096.790416,1919.98541,1733.670101,1503.726179,1244.418683,931.8888812,684.1575162,501.4718573,376.3581801
north_east,3,spring,293.4977506,207.6488378,190.8558485,181.0877906,178.964134,188.7559985,181.1400275,198.5353037,246.2332542,293.481817,474.9273932,757.546051,1207.662647,1734.609473,2070.094851,2036.472007,1871.326606,1696.152212,1477.482317,1242.83148,1137.834479,1018.633592,974.3792177,928.8436016,922.1547113,923.8351037,933.9851912,918.7340665,961.370095,1028.748125,1195.13078,1380.950262,1654.691327,1924.388965,2069.637841,2068.6001,2182.07092,2041.762559,1976.624781,1813.261372,1634.560172,1477.248,1261.410835,1034.361035,796.9752562,584.665896,438.176081,315.3660335
north_east,4,spring,322.7185687,242.4516441,184.5140232,149.5637089,161.9986702,144.9842239,144.3982713,144.65353,154.2032157,172.1566127,184.6708172,246.4669367,359.2189313,557.7069028,999.0586315,1491.740268,1750.935505,1684.068786,1503.561956,1305.05845,1143.728482,928.6952974,800.6179279,735.1448864,689.0055609,661.0019342,670.7787718,660.2244318,672.9426983,658.8712524,638.5602635,662.7331359,767.5029618,854.8346833,1055.914168,1245.351064,1395.738395,1373.406854,1453.528349,1447.985795,1468.273574,1466.147123,1458.013479,1297.776717,1070.590667,861.7337403,654.4083051,463.1059599
north_east,5,spring,209.3764075,164.7368281,126.1496176,101.6004886,97.29222435,87.06538135,91.38931379,91.15832802,98.78967495,99.77581262,114.0391969,158.7870193,227.5792437,365.5112598,689.1052156,1040.156841,1127.534736,1048.714468,940.8397599,820.9211281,703.2810176,589.4037072,554.0646378,497.0687805,474.5455173,460.6018696,487.7348099,480.4019545,485.8096983,477.7748035,473.9901742,489.5192798,540.0762694,589.9463565,723.0782877,889.4369025,994.9804015,939.9521457,960.7885596,913.3982898,903.6022945,883.2644466,849.2535054,781.2936584,693.0655407,546.6130232,415.1210431,298.4392925
north_east,6,summer,127.288404,102.9310474,75.65336658,59.48092269,54.97182045,51.13902743,49.20760599,49.79625935,49.45461347,49.6298005,57.11907731,76.08778055,134.5798005,187.9784289,294.4486284,444.6802993,577.9458853,527.0754364,512.2591022,489.1426434,443.7754364,386.4705736,373.8421446,343.1719451,335.1973815,326.7236908,323.482793,335.6049875,317.8184539,293.2795511,285.7216958,292.8965087,291.4852868,308.0650873,399.9105985,539.7144638,645.1301746,603.4263092,551.8846633,547.7,559.6002494,506.9276808,465.4285536,398.5593516,365.6614713,285.3312968,225.79601,182.1741895
north_east,7,summer,82.6467906,66.41529288,58.53560154,47.5826026,44.62141939,39.83397638,40.06009587,37.32479832,38.50122764,40.59008535,35.60493394,46.54553958,91.38255583,123.9721735,224.3142757,323.9504268,500.038466,391.3111189,359.0643049,363.8625044,345.6317082,272.2383959,267.4025488,248.2794341,226.8770022,206.3956506,214.2769788,222.7165907,202.2021513,183.5811996,186.0263066,174.028528,183.7801941,228.2181691,245.602011,325.5338478,419.8485911,387.9888928,351.0737753,374.2429557,347.7722437,311.3308781,298.138314,265.0351923,259.0135625,196.6064539,165.5140886,121.8283643
north_east,8,summer,100.239902,82.1216029,72.66535223,59.54161782,58.15687946,52.6751572,45.450389,47.08707236,45.43472237,44.07140573,46.04188426,61.9332836,102.4326974,117.6737717,204.2742193,287.1927955,426.3613983,386.6631141,365.1283172,367.7353725,359.6004476,317.7848236,282.7889801,268.8413087,237.84376,231.3677928,235.5824363,237.7899393,240.4548652,222.1926889,212.6244272,203.624214,214.2769903,235.0327187,287.4824683,353.8721091,448.6891186,419.5189172,396.4603005,404.0649046,393.538314,389.9307258,359.24214,303.9139934,270.7657466,219.9193222,181.0189705,140.774166
north_east,9,autumn,155.88611,112.4112159,84.25750289,72.99009234,70.16621778,62.14351674,62.19036168,67.04646018,67.74115044,59.96065795,65.72046941,92.10023086,159.2324933,232.1990189,446.8333013,585.6985379,802.7205656,735.0574259,626.5991728,595.5912851,530.3062716,445.2427857,408.6859369,367.3555214,332.0163524,339.8747595,365.4205464,332.3928434,333.4505579,327.4286264,312.7785687,313.6079261,337.695556,373.750481,485.0913813,594.2924202,721.5333782,721.9652751,757.3552328,809.3137745,785.9294921,730.9860523,657.495479,566.2690458,468.0946518,364.2349942,279.3314736,208.5217391
north_east,10,autumn,277.2241981,187.8786771,148.3936347,118.0017451,114.5293336,121.516952,110.7661625,113.8932192,121.2459698,149.6006315,189.6702676,270.6724281,453.1410171,662.7969088,1086.689796,1264.060578,1474.237328,1365.990444,1244.449144,1167.404437,1068.091989,932.2659963,869.8178494,806.5973076,775.3339704,741.6040386,779.1022104,758.7553598,779.0766163,781.9235499,801.4114176,861.5593319,962.0977231,1121.345438,1315.619744,1494.40934,1649.138109,1639.086588,1678.881586,1568.528503,1439.067309,1327.517284,1173.200266,1031.879674,854.0133788,663.8867376,471.3350507,327.563653
north_east,11,autumn,330.4285714,168.7145789,162.7095214,149.7756359,138.4244668,137.4960053,149.2935571,163.9629847,195.8141171,229.4084146,400.957634,726.98622,1198.04024,1536.958514,1869.663857,1794.537932,1639.385692,1545.003738,1355.603386,1221.796746,1184.863007,1075.822107,1003.678516,1041.397933,1074.484571,1069.278385,1067.866085,1093.927729,1137.481346,1254.255882,1499.360991,1681.392949,1980.546068,2198.886022,2300.688192,2127.443817,2087.623617,1891.916294,1749.514403,1602.296269,1477.2465,1346.095287,1109.56945,945.636297,674.2079455,488.1572235,345.747856,250.8881478
north_east,12,winter,378.9496971,248.1944047,223.3837724,208.5963515,205.7911647,214.2523314,211.7363011,242.8405146,259.8849636,309.4740317,506.8060037,838.3248247,1404.276836,1872.48608,2237.719012,2219.252127,2057.150773,2068.614458,1912.563815,1777.212443,1693.307059,1563.367368,1510.197536,1492.982915,1559.382751,1573.805051,1625.544347,1646.154312,1695.59111,1795.786128,2017.906133,2220.992308,2364.920087,2455.806276,2566.36342,2404.806752,2354.563474,2213.759104,2119.612143,1939.742223,1810.631952,1663.269008,1439.111633,1214.033354,901.0196038,658.2699612,462.1199374,361.4665441
south_east,1,winter,355.4393705,334.9203193,330.6931569,327.9920358,347.0597032,353.6051491,387.8567772,417.77215,493.0537825,630.7471304,935.1596478,1363.421246,2095.941271,2884.460093,3159.334288,3021.74056,2762.352451,2434.008824,2146.238908,1948.856128,1762.683283,1677.456598,1644.369258,1645.414007,1770.06423,1732.620295,1675.174354,1654.892339,1657.961668,1742.809832,1943.840753,2102.364522,2541.993048,2786.974675,2832.087397,2750.363376,2652.748219,2484.201379,2387.343207,2262.368055,2128.870528,1973.59136,1766.853339,1506.640864,1135.34124,770.3841937,528.2121507,401.5285624
south_east,2,winter,319.4830396,300.7443067,302.7897428,303.8526544,318.0442405,340.1735587,371.1377433,392.0522976,480.178691,618.4423126,959.4901034,1453.087175,2192.11806,2955.185203,3132.165171,2897.052573,2574.838453,2184.690979,1848.69727,1640.436205,1469.353409,1376.719823,1343.77946,1376.640595,1511.943968,1433.500055,1358.746459,1329.782514,1333.816489,1400.156782,1542.658806,1791.377672,2311.483591,2576.988742,2643.442294,2572.134984,2471.579339,2322.066811,2200.31007,2085.941926,1962.025716,1797.035337,1596.680549,1337.919668,996.6795556,662.6625768,460.4850079,365.250046
south_east,3,spring,262.4083519,235.3099419,240.5700848,241.5201556,251.1594545,266.3305938,296.791609,311.5063225,390.0425082,517.4867284,818.6916041,1315.622113,2047.860416,2779.865168,2926.068124,2686.031523,2310.44601,1883.676306,1546.013231,1301.892102,1113.209254,1003.718115,968.6414471,990.963855,1102.916969,1012.559393,960.8935017,924.9454489,931.4533175,971.8946897,1076.740052,1300.060312,1805.346136,2078.670887,2202.634758,2201.259053,2198.619933,2056.875193,1930.134864,1820.289127,1711.436425,1577.029879,1402.269435,1169.851531,870.843898,575.4794701,398.4675249,304.4004264
south_east,4,spring,277.5699111,216.050574,187.4405557,170.4073174,167.5834151,171.0041587,179.5614535,192.0821613,202.6635671,227.0578166,276.4786536,377.5470149,600.5249132,980.7825958,1556.379515,2192.742691,2293.173948,2020.39752,1726.567949,1386.375076,1134.866517,938.4531408,792.4401508,706.9090541,668.3876922,697.6535364,785.7935922,694.4192639,629.2396617,583.4338582,576.3640017,593.3480834,640.8159899,757.9053471,1112.399888,1322.73657,1341.251001,1338.070651,1318.65567,1301.036276,1297.581235,1257.377615,1213.156052,1092.499805,952.202436,799.5924178,585.6240363,400.579272
south_east,5,spring,178.1502748,135.4853858,119.1960061,110.14149,107.1557264,108.1742441,115.7107832,123.381583,130.0110069,141.8844348,170.873813,254.5041998,410.90036,708.2678992,1135.222523,1524.14466,1476.765699,1272.329482,1064.031865,831.121639,691.1353569,568.0734782,487.4966594,430.7018799,402.4279662,428.6034843,476.0413759,412.5735745,373.3798498,349.0728264,335.7702324,344.826067,368.798246,470.8729538,740.7289158,902.7943943,911.8242448,881.2844318,871.305779,829.2202569,792.9683421,754.7657437,735.7579219,665.0899071,586.7793876,495.4772084,370.3788721,247.3881457
south_east,6,summer,93.01850918,70.5327915,55.41690149,52.23151307,46.28324385,41.97386765,46.42674933,45.3363391,45.63580815,52.29356628,66.54670305,102.4381396,186.5943701,280.4323851,462.0203779,636.7162519,581.0585234,533.3731498,473.4057782,378.691662,318.5526651,270.2877228,239.7187732,210.5723311,201.9841308,210.8464687,252.4187999,213.5646783,182.5930057,166.9981313,157.3545517,154.6276511,177.4213805,213.3375552,356.3659419,485.7988906,536.5694836,482.0039154,491.5792424,443.3693234,383.9477056,335.7007089,314.9433453,266.5953786,238.6080147,216.8793344,181.9109246,130.8300062
south_east,7,summer,71.65695645,55.82497449,42.21478817,37.74209311,33.71062664,33.44208774,35.25994738,35.74630833,37.76053804,41.7213929,53.56521506,81.77420394,142.1184557,236.5796327,366.6417333,505.3393116,467.9815282,405.4096547,353.4460345,301.0234656,249.8394458,209.4385974,178.5625839,156.5524083,148.7807281,157.8095097,189.4752994,162.1114482,136.5392525,125.1193954,109.3842829,108.7344413,133.1222682,163.7099286,276.5532406,400.72687,422.581539,382.5874188,384.2370724,353.282178,294.052462,252.5557644,231.1325511,195.8490039,165.072142,144.2469527,130.3929549,99.77876819
south_east,8,summer,66.85555947,50.87155524,40.34618872,36.72605673,34.11680689,34.50685173,33.25442088,35.07612474,34.20872588,41.1260265,50.44853645,85.08093607,123.7151998,219.0024434,331.3087057,438.8191848,416.9612575,382.8768452,337.5119653,282.5041816,238.8610257,210.9743816,169.0105295,152.4739282,149.3653836,151.458537,182.7293566,160.6969873,129.1151947,119.0513628,104.1415185,109.1369842,127.1914958,160.9116328,270.6881455,359.5786438,397.2470402,362.0602549,369.0702806,339.2285002,295.5034007,258.4407527,225.8183788,191.6399063,166.1076377,136.5045594,121.8064638,96.72497355
south_east,9,autumn,106.7531721,82.72175544,64.72307055,57.11974867,57.02355033,56.67657875,59.55412679,61.80653175,63.34022552,67.24030102,81.78300577,125.373347,204.3662112,351.9964687,534.7448674,745.9414043,743.1500207,685.1453204,576.6848104,445.2399357,358.6107499,308.8191471,247.4780205,222.2205743,210.5673754,212.5926305,254.1637564,232.4521322,191.7772339,178.8670758,169.8683666,174.4242225,192.7170551,244.0874309,394.3145807,515.6112369,591.5775553,577.8259662,578.4591461,557.1966586,492.9194613,431.2775139,383.8239936,327.2392051,288.1176542,241.5917781,209.721999,149.4949222
south_east,10,autumn,236.9885167,179.6777196,151.014926,138.7650563,138.8161763,139.873457,140.2606509,151.6943671,166.0632828,199.0574392,281.6646735,413.6597812,675.2125433,991.7771511,1364.403162,1739.89742,1771.537881,1560.130846,1320.121922,1065.461484,862.2517723,721.9516659,637.3902516,580.6357953,585.9966252,568.3303209,634.4420058,587.9982786,547.8797536,544.7908315,565.2049104,619.218319,748.1339494,893.1877194,1160.057281,1396.327105,1464.657901,1441.435777,1419.77278,1331.978256,1223.203801,1110.049195,1028.792349,899.0853435,764.6506534,627.1279473,477.8507169,327.1407443
south_east,11,autumn,224.533729,207.3300507,198.6689058,203.363921,204.73969,207.709972,233.6394704,261.8131046,309.2399617,423.5971217,717.3821387,1079.046262,1686.286071,2356.687711,2507.809974,2277.557121,1958.664754,1588.151677,1334.050545,1136.186982,972.266158,886.4607709,868.0005652,868.9642384,981.5521642,957.3254201,905.940977,895.8807148,923.4605318,990.3687906,1156.516381,1394.719472,1839.838127,2173.361573,2214.606361,2088.245658,2030.773799,1874.070828,1754.273093,1626.876149,1517.086654,1385.796843,1237.606013,1036.884411,782.4174004,519.2811148,352.9985,271.2178743
south_east,12,winter,316.3652234,293.6192156,283.4517366,287.1605653,297.5910305,309.6133828,330.9388983,350.937695,416.2162013,554.1209797,863.5247894,1284.378847,1975.560439,2720.709135,2954.879999,2777.938327,2492.165501,2170.328024,1869.620766,1663.349928,1484.622173,1415.874003,1381.920074,1377.732058,1523.187466,1470.946424,1429.050497,1409.43228,1461.494279,1532.515326,1729.996594,1938.921991,2328.754839,2602.615524,2658.436522,2567.171252,2449.483613,2309.108845,2179.136541,2073.920197,1968.877409,1807.063141,1606.930373,1363.624824,1036.447433,706.5975975,495.3610018,389.5432668
scotland,1,winter,447.2468132,341.1562904,342.3700351,317.7726215,317.0410124,330.7842601,336.772954,345.8996859,372.7920562,439.5616109,611.4450767,856.0710142,1305.297839,1907.105598,2408.051838,2542.430962,2519.79043,2307.378385,2081.574284,1949.370774,1796.130722,1783.57107,1746.650508,1741.120451,1804.467024,1814.076039,1764.992647,1742.178681,1760.734417,1809.625088,1959.341733,2148.175282,2469.920377,2654.47264,2694.600702,2580.20218,2551.524626,2492.84201,2415.351783,2277.968668,2141.252725,1961.296804,1745.443488,1521.068354,1146.496028,803.8383152,577.7392943,474.0550896
scotland,2,winter,489.4669108,305.839254,312.893654,291.4466005,294.4998679,308.8413681,320.17898,322.2318698,372.9754238,435.5567594,594.9252897,892.5177621,1373.572766,1996.816528,2412.28291,2522.675337,2461.05474,2206.00672,1956.96742,1783.624712,1623.161916,1566.708219,1552.266299,1565.13919,1625.4728,1595.564725,1540.211522,1492.613273,1519.633206,1546.040507,1691.59855,1850.903016,2206.975386,2470.545434,2616.106195,2535.684813,2503.513836,2437.531692,2327.033637,2192.979803,2039.399109,1891.606705,1665.343765,1426.044056,1078.941787,755.2400619,543.1564045,428.5801276
scotland,3,spring,369.1984761,225.6886748,222.4593515,207.1102645,209.1543032,213.7189514,220.7742347,227.7661788,250.0353786,329.5058405,446.9483083,686.5088279,1147.55055,1693.434076,2101.83264,2140.425718,2049.693777,1733.46442,1454.284909,1228.099255,1089.722476,1012.931022,994.4997986,1004.349926,1079.140541,1069.010909,1019.623926,977.7008929,996.2956163,1025.923906,1192.418502,1299.537426,1613.577403,1886.199013,2082.861708,2079.193072,2109.412359,2032.635238,1947.316763,1797.532962,1709.885439,1545.592911,1366.420784,1153.31485,889.2514098,637.2507049,449.930384,344.7741004
scotland,4,spring,368.649793,266.4910603,212.8120887,181.9034764,177.5286489,164.3833018,166.1354284,170.4308734,175.0208648,193.403685,197.8792412,256.0449395,351.7037845,579.7596058,1045.967226,1437.074054,1796.146792,1823.717266,1693.166116,1411.996244,1145.841299,936.410426,824.595031,758.9640484,717.4362341,707.1866915,766.5138831,725.0042693,683.7745963,640.6359901,637.529323,631.8408821,725.8542034,785.6383013,1071.900523,1281.373319,1410.191827,1385.223991,1439.244792,1398.395018,1414.807242,1388.182968,1391.127757,1295.081533,1146.408564,971.3781658,730.7806632,511.7633294
scotland,5,spring,274.8698642,204.3073711,162.2953736,138.3103218,137.0503563,120.1422169,120.4885035,122.0573154,125.6740619,137.8551943,139.5675871,184.391855,259.6773188,418.0583176,760.468322,1059.476228,1309.87031,1305.323934,1207.215511,965.6677708,799.7180715,659.2504732,574.405829,527.7490257,522.5621868,528.301943,574.0194577,538.2235553,519.9274858,490.9510355,510.1151598,502.2398675,554.3175871,601.8492094,794.020098,963.0096593,1040.732714,1003.182691,1036.693213,969.216791,938.9685447,898.5237167,885.5492707,837.3425287,766.8626823,670.6899566,514.3318673,374.3192573
scotland,6,summer,162.4124493,126.1380244,93.8673207,75.88152909,74.64492558,63.55338295,58.25142084,60.58971583,62.79154263,58.99533153,71.79485792,93.35994587,131.9566982,225.3573072,322.9376861,469.056157,538.7625846,610.4301083,686.0286874,540.6598782,454.1179973,399.1284168,366.4683356,342.6033153,331.602977,311.3161705,334.026184,308.2663735,292.6780108,275.4846414,263.6830176,254.3317321,247.791475,304.705751,407.4900541,545.7199594,579.4763194,532.0374154,564.8078484,512.8614344,495.9342355,477.5600135,458.4862652,395.8624493,360.3608254,307.1026387,272.0185386,207.1261164
scotland,7,summer,153.1658606,121.337267,88.85716128,72.39478945,83.70290836,63.4044625,60.80389502,56.22080351,60.67066486,63.5379506,67.94628232,101.2018443,133.9707874,222.0383053,321.5123493,494.3874379,545.1727607,589.270652,648.3352679,519.5949571,455.5854775,379.5242149,340.5380151,311.4881021,307.1282002,295.8088605,328.1327787,296.3515187,280.3858258,256.9296447,254.2136455,236.1945573,223.4252918,267.742052,373.7258013,538.1662475,529.3041207,508.8750887,530.858451,467.4261946,454.7891275,424.541175,424.6532534,370.6362288,341.2049397,292.1877217,252.5649707,202.1603147
scotland,8,summer,137.6225069,98.18646546,71.62753699,60.97262678,71.03105808,51.70994911,48.7048605,46.77645201,51.1065684,50.09393461,57.32596362,64.5077499,99.94800257,155.7865123,259.0672633,398.6571913,491.5628473,532.5407966,547.7157396,458.6781307,385.6680704,340.022811,302.134585,280.0364976,270.0313505,257.8114289,275.8983447,250.532959,232.7856349,221.0080131,225.4047494,202.7510089,200.0999006,246.6288823,347.5779376,455.7645201,464.0741066,449.0488975,493.3671989,443.7245716,432.5768263,419.5691642,387.9405744,341.3872609,300.3281277,261.994268,213.0014038,168.8551208
scotland,9,autumn,202.4857261,134.9867844,115.6207217,99.80233338,104.1502246,86.74193382,81.55634712,75.0170874,73.51902328,78.83877962,88.94419493,121.3818079,179.4085489,281.266326,469.0943679,720.9708843,958.7128181,977.3786588,925.2231687,771.615611,616.3293583,493.2697331,434.7127665,397.6990346,371.575706,371.1167209,395.4212999,358.0665944,332.8426514,318.0854886,327.2566207,322.2265758,317.3360178,381.0061432,542.7937123,701.7186,753.9352124,734.9366579,813.8359403,806.3167105,806.2805224,774.4355996,734.2848072,632.052656,555.0337102,477.0851789,384.0959166,271.3882092
scotland,10,autumn,294.3609787,218.5620571,173.5474397,149.4313918,154.0911805,137.5724854,124.808815,122.9073488,133.6010963,165.2359731,211.8728107,292.4431124,459.0363653,703.3112438,1026.930166,1324.230536,1592.176256,1547.719462,1396.621106,1189.338028,975.1420295,833.0976425,767.1502295,701.4584875,700.0700566,718.2275057,731.1927002,699.8724542,702.4400374,687.719729,739.1684567,781.1471991,880.9913543,1049.134275,1324.880119,1519.835242,1598.0533,1556.89233,1587.777798,1533.297518,1455.308035,1328.21574,1201.101921,1071.937653,903.8975445,757.9341325,564.6539953,399.7611747
scotland,11,autumn,289.1706472,187.4306584,196.7364063,175.1743094,167.4546214,170.0248388,173.4549001,179.3457129,208.9976913,274.6716822,405.2122442,628.9881379,1052.587334,1579.654486,1967.656238,2026.359924,1852.403949,1575.693695,1309.250816,1146.552942,1018.814744,959.3814585,967.9413661,972.5082398,1063.495184,1069.189913,1066.916488,1039.276371,1087.630961,1154.210214,1343.444869,1527.398137,1882.445864,2111.369159,2208.886991,2015.592389,2004.03889,1883.584348,1762.569222,1657.86064,1565.328079,1379.919592,1233.467399,1007.977987,762.3978186,525.806345,365.4361516,283.0914736
