"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Thu 08:00,0.73999,0.68133,0.53337,0.45241,0.80346,0.87414,0.74172,0.7434,0.68671,0.61237,0.5751
Thu 08:30,0.75394,0.71627,0.57104,0.46043,0.81601,0.88969,0.74851,0.77103,0.69648,0.63447,0.60841
Thu 09:00,0.74962,0.7336,0.60709,0.47821,0.8132,0.89308,0.74447,0.77334,0.68908,0.64094,0.62536
Thu 09:30,0.75436,0.74441,0.63723,0.50463,0.82299,0.90728,0.75287,0.78113,0.69325,0.65154,0.63468
Thu 10:00,0.75639,0.74734,0.65359,0.53251,0.82317,0.9126,0.75122,0.77885,0.69042,0.65552,0.63434
Thu 10:30,0.75224,0.7429,0.66558,0.56335,0.82263,0.91442,0.7439,0.77116,0.6863,0.65355,0.63571
Thu 11:00,0.75176,0.74212,0.66216,0.58673,0.81838,0.91183,0.73609,0.76181,0.68667,0.65207,0.63843
Thu 11:30,0.75054,0.74348,0.66386,0.60996,0.81676,0.91097,0.73351,0.75807,0.6832,0.65946,0.63964
Thu 12:00,0.75063,0.74654,0.67155,0.62923,0.81333,0.90873,0.72991,0.75365,0.68141,0.66394,0.63403
Thu 12:30,0.75184,0.74987,0.68443,0.64507,0.81528,0.91243,0.72886,0.74793,0.6812,0.6638,0.63174
Thu 13:00,0.7473,0.74906,0.69564,0.65334,0.81056,0.90967,0.72578,0.73848,0.67268,0.65757,0.6218
Thu 13:30,0.74152,0.74543,0.69432,0.65546,0.81012,0.90408,0.72197,0.72624,0.66512,0.64953,0.61371
Thu 14:00,0.73793,0.74223,0.68466,0.65515,0.80591,0.90171,0.72124,0.71969,0.65789,0.64015,0.60554
Thu 14:30,0.73404,0.7417,0.67207,0.65506,0.80558,0.8983,0.72926,0.71321,0.65318,0.63317,0.5971
Thu 15:00,0.73117,0.73955,0.65422,0.65535,0.8053,0.89268,0.72802,0.70982,0.6484,0.62906,0.58972
Thu 15:30,0.72891,0.74139,0.64207,0.66176,0.80991,0.89375,0.73259,0.70804,0.64765,0.61976,0.588
Thu 16:00,0.74288,0.75163,0.63784,0.67438,0.83126,0.90772,0.75157,0.71282,0.65772,0.62695,0.59027
Thu 16:30,0.76033,0.77499,0.65183,0.70318,0.86582,0.92611,0.77348,0.72201,0.67408,0.64065,0.59806
Thu 17:00,0.77767,0.81865,0.6635,0.72893,0.91422,0.94836,0.80143,0.73745,0.68929,0.65142,0.61111
Thu 17:30,0.79605,0.85965,0.65982,0.74066,0.93988,0.98073,0.82208,0.74918,0.69991,0.65984,0.62274
Thu 18:00,0.80876,0.86647,0.6489,0.73284,0.93994,0.99418,0.83865,0.7557,0.70159,0.65596,0.62758
Thu 18:30,0.83465,0.85745,0.63998,0.71986,0.93387,0.98645,0.87936,0.76217,0.70253,0.65085,0.62994
Thu 19:00,0.83321,0.84023,0.63242,0.70373,0.92213,0.97976,0.8886,0.76531,0.69983,0.64693,0.62997
Thu 19:30,0.81255,0.81391,0.62802,0.68548,0.90049,0.97354,0.8728,0.76569,0.70046,0.64119,0.62712
Thu 20:00,0.79583,0.78517,0.62255,0.67008,0.87645,0.9493,0.85082,0.77455,0.69734,0.633,0.6232
Thu 20:30,0.76825,0.75827,0.61911,0.65299,0.85007,0.92257,0.82299,0.79051,0.69541,0.62883,0.61434
Thu 21:00,0.73791,0.7287,0.60818,0.62911,0.81647,0.88661,0.78838,0.76827,0.70176,0.61666,0.61471
Thu 21:30,0.70615,0.6965,0.60039,0.60367,0.77776,0.84691,0.75985,0.74057,0.70993,0.60841,0.62894
Thu 22:00,0.66585,0.65984,0.58381,0.5803,0.73029,0.79873,0.71799,0.70337,0.6896,0.60313,0.62056
Thu 22:30,0.62814,0.61987,0.57194,0.55826,0.6854,0.75557,0.6758,0.66933,0.65602,0.59324,0.59077
Thu 23:00,0.5878,0.58264,0.56639,0.54022,0.64656,0.71412,0.63763,0.63149,0.61474,0.5614,0.5531
Thu 23:30,0.54418,0.54433,0.54848,0.50695,0.60367,0.66769,0.59517,0.59117,0.5755,0.52156,0.51393
Fri 00:00,0.51125,0.51802,0.53174,0.48745,0.57577,0.63975,0.57185,0.55685,0.54148,0.48752,0.48016
Fri 00:30,0.48261,0.50482,0.52784,0.48272,0.56536,0.63554,0.56576,0.52384,0.51144,0.45689,0.45427
Fri 01:00,0.4664,0.49724,0.53061,0.48485,0.57187,0.64322,0.57009,0.5098,0.49535,0.4407,0.43761
Fri 01:30,0.46988,0.48213,0.5233,0.47696,0.56804,0.6386,0.56588,0.5138,0.49277,0.43219,0.42691
Fri 02:00,0.47794,0.46466,0.50777,0.46512,0.55767,0.62709,0.55281,0.53021,0.49738,0.42844,0.42155
Fri 02:30,0.47574,0.44817,0.49552,0.45303,0.5495,0.61754,0.54169,0.52962,0.49246,0.42109,0.4135
Fri 03:00,0.46837,0.44426,0.49095,0.4514,0.54992,0.61892,0.53787,0.52181,0.48469,0.41516,0.40841
Fri 03:30,0.46102,0.43648,0.48081,0.43831,0.54477,0.60962,0.53052,0.51399,0.47895,0.41067,0.40491
Fri 04:00,0.45949,0.43076,0.46809,0.42877,0.53511,0.59971,0.52028,0.50585,0.47327,0.40833,0.40311
Fri 04:30,0.45647,0.43131,0.45923,0.42079,0.52971,0.59318,0.51374,0.49499,0.46893,0.40602,0.4029
Fri 05:00,0.45848,0.43529,0.45548,0.42065,0.52996,0.59366,0.51703,0.48789,0.47021,0.39959,0.40471
Fri 05:30,0.47065,0.4492,0.45706,0.42572,0.54158,0.6038,0.53155,0.49191,0.47398,0.40592,0.41376
Fri 06:00,0.49338,0.46875,0.46213,0.43977,0.57055,0.62938,0.55941,0.4986,0.48904,0.42348,0.42295
Fri 06:30,0.54868,0.52265,0.477,0.47191,0.63099,0.69308,0.62119,0.52026,0.53991,0.46895,0.46085
Fri 07:00,0.61159,0.56957,0.48695,0.49797,0.69667,0.76006,0.67766,0.53611,0.59544,0.51192,0.49801
Fri 07:30,0.69208,0.61643,0.50392,0.53383,0.78377,0.83713,0.74552,0.56792,0.65929,0.56435,0.54504
Fri 08:00,0.73462,0.64777,0.51571,0.55958,0.83084,0.86987,0.7775,0.59817,0.69442,0.60223,0.57877
Fri 08:30,0.75398,0.68097,0.53831,0.58635,0.84613,0.88162,0.7889,0.62911,0.71097,0.6246,0.60812
Fri 09:00,0.75027,0.69564,0.56632,0.61561,0.84548,0.87925,0.79053,0.64622,0.70366,0.62406,0.62198
Fri 09:30,0.76033,0.70649,0.60011,0.64477,0.86184,0.88969,0.80135,0.66928,0.70588,0.6299,0.62902
Fri 10:00,0.76165,0.70645,0.63047,0.6581,0.86423,0.89044,0.79902,0.68112,0.70085,0.62955,0.62701
Fri 10:30,0.75742,0.70169,0.65357,0.66757,0.86197,0.88579,0.79554,0.68826,0.69461,0.62691,0.62272
Fri 11:00,0.75633,0.69788,0.67446,0.6697,0.86467,0.87542,0.79638,0.69145,0.69126,0.62661,0.62119
