"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Wed 10:30,0.28105,0.35443,0.56555,0.61586,0.42312,0.41135,0.31062,0.28637,0.26682,0.23499,0.25632
Wed 11:00,0.30585,0.35502,0.55415,0.59525,0.41696,0.42717,0.3018,0.34791,0.31348,0.26223,0.26912
Wed 11:30,0.32581,0.3726,0.5382,0.62231,0.40754,0.45715,0.2909,0.31356,0.30116,0.26448,0.28717
Wed 12:00,0.30084,0.37172,0.54679,0.57811,0.42654,0.44745,0.31484,0.34195,0.27151,0.23115,0.28105
Wed 12:30,0.30808,0.36938,0.53389,0.62289,0.42944,0.45921,0.28844,0.32349,0.32255,0.26809,0.27159
Wed 13:00,0.3356,0.37665,0.52457,0.62128,0.42284,0.48378,0.3169,0.34791,0.32668,0.23783,0.27977
Wed 13:30,0.3367,0.3813,0.60031,0.71255,0.49909,0.53737,0.3743,0.37279,0.26813,0.25298,0.24797
Wed 14:00,0.36866,0.39986,0.62367,0.71424,0.49133,0.51701,0.37828,0.37645,0.2653,0.24701,0.27143
Wed 14:30,0.40849,0.42908,0.62077,0.71091,0.50561,0.57044,0.38512,0.3615,0.31849,0.23943,0.28645
Wed 15:00,0.4583,0.4736,0.66237,0.80136,0.59266,0.59779,0.44117,0.39434,0.35125,0.25327,0.37009
Wed 15:30,0.50123,0.54762,0.77041,0.80164,0.63365,0.60948,0.44602,0.46057,0.3786,0.32598,0.3619
Wed 16:00,0.54595,0.62005,0.8524,0.87649,0.78478,0.74702,0.57807,0.52711,0.50771,0.38439,0.37876
Wed 16:30,0.65448,0.67344,0.88136,0.89275,0.84338,0.86561,0.583,0.60844,0.46987,0.39668,0.44896
Wed 17:00,0.72241,0.68115,0.85853,0.88574,0.90972,0.92561,0.66338,0.63198,0.55176,0.40625,0.52791
Wed 17:30,0.73696,0.68532,0.89826,0.83598,0.88508,0.93208,0.79814,0.6699,0.62371,0.44767,0.51773
Wed 18:00,0.69355,0.66243,0.81708,0.79243,0.8617,0.88987,0.75727,0.67857,0.62434,0.45018,0.53554
Wed 18:30,0.63897,0.63369,0.7669,0.77366,0.83058,0.88478,0.72547,0.71959,0.61154,0.46555,0.4585
Wed 19:00,0.63396,0.59485,0.71265,0.71954,0.78621,0.86514,0.63412,0.7056,0.5896,0.44315,0.4263
Wed 19:30,0.62605,0.56261,0.71905,0.69141,0.77378,0.8002,0.66569,0.72229,0.54111,0.42577,0.4872
Wed 20:00,0.5673,0.52198,0.68558,0.61433,0.72813,0.77178,0.61226,0.69749,0.54993,0.40951,0.46685
Wed 20:30,0.52222,0.4707,0.65585,0.5611,0.64477,0.70488,0.57426,0.61083,0.51005,0.42769,0.46796
Wed 21:00,0.4705,0.44121,0.5795,0.56545,0.62231,0.65241,0.52314,0.54691,0.46585,0.41188,0.40793
Wed 21:30,0.41692,0.404,0.56845,0.55688,0.54686,0.62832,0.4678,0.51034,0.40935,0.37738,0.35212
Wed 22:00,0.37359,0.37347,0.59139,0.60177,0.53295,0.58396,0.44618,0.45031,0.38493,0.35889,0.31452
Wed 22:30,0.32986,0.33316,0.62426,0.62975,0.51107,0.55995,0.41278,0.3615,0.31522,0.29744,0.28526
Wed 23:00,0.30402,0.32422,0.5611,0.63062,0.48122,0.55033,0.45206,0.35188,0.29026,0.2562,0.24742
Wed 23:30,0.30514,0.31813,0.55703,0.62888,0.48132,0.47694,0.38082,0.32565,0.27128,0.24181,0.23915
Thu 00:00,0.30041,0.30185,0.5644,0.65575,0.53665,0.57624,0.47122,0.35006,0.25934,0.22425,0.2104
Thu 00:30,0.32175,0.27719,0.50105,0.5954,0.49761,0.56018,0.43584,0.3592,0.24169,0.20424,0.20353
Thu 01:00,0.34103,0.2564,0.48561,0.56988,0.47535,0.52711,0.41143,0.43632,0.26809,0.20804,0.20453
Thu 01:30,0.32831,0.25083,0.46794,0.54198,0.47281,0.53466,0.39728,0.40857,0.25362,0.18534,0.19948
Thu 02:00,0.30915,0.23888,0.44349,0.49296,0.45393,0.50755,0.38496,0.38345,0.26459,0.1789,0.19884
Thu 02:30,0.2888,0.21645,0.41821,0.46605,0.42097,0.50827,0.38456,0.37232,0.23485,0.18106,0.17523
Thu 03:00,0.27918,0.2172,0.38456,0.46383,0.41107,0.49785,0.35308,0.35506,0.21426,0.17211,0.17777
Thu 03:30,0.27055,0.23322,0.3947,0.44685,0.40412,0.47806,0.36953,0.37049,0.23629,0.17603,0.17332
Thu 04:00,0.28077,0.24853,0.41177,0.46263,0.42717,0.5671,0.40253,0.39092,0.24129,0.18394,0.17491
Thu 04:30,0.31706,0.27373,0.41326,0.44542,0.44196,0.54516,0.41382,0.39307,0.24439,0.20672,0.17348
Thu 05:00,0.37001,0.30518,0.41763,0.44916,0.47798,0.58427,0.45627,0.43409,0.29536,0.20359,0.20433
Thu 05:30,0.41847,0.33551,0.42475,0.42209,0.53685,0.65209,0.50994,0.46359,0.35061,0.22121,0.24193
Thu 06:00,0.46887,0.37057,0.43186,0.40197,0.53713,0.62307,0.519,0.50692,0.40921,0.29285,0.29218
Thu 06:30,0.4802,0.41068,0.47122,0.38599,0.58606,0.65233,0.4868,0.55971,0.48958,0.33476,0.33543
Thu 07:00,0.44542,0.37482,0.53739,0.34823,0.53987,0.58952,0.4589,0.48927,0.42471,0.30287,0.31102
Thu 07:30,0.38663,0.38798,0.61884,0.35542,0.50044,0.5314,0.39052,0.51137,0.38329,0.27304,0.32819
Thu 08:00,0.32938,0.36043,0.66706,0.4009,0.47035,0.52528,0.37176,0.42956,0.31523,0.28115,0.30394
Thu 08:30,0.31245,0.32934,0.70765,0.47635,0.40324,0.50398,0.32732,0.38814,0.3215,0.25506,0.25743
Thu 09:00,0.31464,0.35697,0.72977,0.53669,0.42582,0.50572,0.34083,0.38313,0.3006,0.256,0.28701
Thu 09:30,0.32187,0.34282,0.71508,0.56972,0.42058,0.44983,0.31014,0.39251,0.29273,0.24341,0.27238
Thu 10:00,0.33026,0.35208,0.76769,0.59107,0.39664,0.44339,0.32456,0.36421,0.2758,0.26188,0.29408
Thu 10:30,0.31416,0.327,0.73726,0.61775,0.39013,0.46605,0.29329,0.35912,0.28149,0.27258,0.28136
Thu 11:00,0.29548,0.31996,0.76489,0.63702,0.39597,0.43497,0.29985,0.32994,0.29279,0.26333,0.26554
Thu 11:30,0.28852,0.33288,0.79691,0.68493,0.39235,0.42662,0.27942,0.33821,0.28809,0.2556,0.27023
Thu 12:00,0.3041,0.32807,0.78051,0.66024,0.38953,0.43918,0.31301,0.34258,0.29353,0.23827,0.27417
Thu 12:30,0.31817,0.30665,0.75862,0.63047,0.39195,0.44435,0.30461,0.30903,0.26934,0.24298,0.25227
Thu 13:00,0.34059,0.30832,0.72921,0.68373,0.41056,0.46446,0.34154,0.31166,0.27792,0.25726,0.25536
Thu 13:30,0.34878,0.35848,0.74326,0.70238,0.4556,0.53061,0.35514,0.3225,0.28765,0.26826,0.23848
Thu 14:00,0.35944,0.34501,0.71144,0.71673,0.47845,0.55478,0.35558,0.33161,0.28493,0.25142,0.24304
Thu 14:30,0.38091,0.36767,0.64358,0.73303,0.49897,0.55629,0.34508,0.37868,0.29096,0.25841,0.26228
Thu 15:00,0.43012,0.42407,0.65949,0.76412,0.53765,0.58467,0.39606,0.42217,0.31579,0.31921,0.26719
Thu 15:30,0.50418,0.50481,0.67002,0.74792,0.63563,0.62236,0.47072,0.43624,0.3425,0.32624,0.3006
