"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Tue 07:30,0.36166,0.40485,0.49149,0.48723,0.47572,0.53544,0.43181,0.45624,0.41835,0.32131,0.34566
Tue 08:00,0.37372,0.39751,0.50119,0.5049,0.44131,0.50624,0.40716,0.46562,0.38363,0.30875,0.35708
Tue 08:30,0.38378,0.38753,0.46456,0.5628,0.41222,0.50503,0.38719,0.41737,0.40511,0.3052,0.32093
Tue 09:00,0.37032,0.40368,0.46364,0.57471,0.40099,0.49353,0.37955,0.39044,0.37607,0.30278,0.33742
Tue 09:30,0.35697,0.37713,0.47804,0.59547,0.39161,0.51743,0.37372,0.38121,0.3468,0.28462,0.32433
Tue 10:00,0.37074,0.35092,0.48347,0.56293,0.4022,0.5284,0.36434,0.36616,0.39256,0.29771,0.32637
Tue 10:30,0.38337,0.35421,0.52971,0.62028,0.39422,0.52454,0.3443,0.39762,0.37524,0.29423,0.33356
Tue 11:00,0.3915,0.37925,0.51579,0.61177,0.43196,0.50685,0.37372,0.37902,0.35028,0.28299,0.32426
Tue 11:30,0.37936,0.35156,0.51596,0.64783,0.42194,0.49845,0.38303,0.38172,0.30376,0.28934,0.34657
Tue 12:00,0.37127,0.33908,0.50465,0.67973,0.43299,0.51517,0.38651,0.39036,0.37565,0.31955,0.31299
Tue 12:30,0.36143,0.34033,0.54041,0.63429,0.43072,0.50669,0.33923,0.3626,0.33289,0.31268,0.3204
Tue 13:00,0.36336,0.33806,0.55113,0.62219,0.43537,0.49663,0.36518,0.35693,0.3533,0.3371,0.33704
Tue 13:30,0.35977,0.34615,0.53082,0.59267,0.45114,0.4961,0.38862,0.37289,0.34196,0.29176,0.3002
Tue 14:00,0.36559,0.37062,0.53753,0.58802,0.42996,0.49784,0.36359,0.39853,0.33122,0.31003,0.32191
Tue 14:30,0.39089,0.38734,0.57388,0.63346,0.48828,0.49406,0.38235,0.3713,0.31299,0.28932,0.30973
Tue 15:00,0.41737,0.44301,0.61472,0.65901,0.56932,0.58105,0.39142,0.38908,0.39248,0.32433,0.29892
Tue 15:30,0.48003,0.52141,0.70728,0.76441,0.64946,0.6526,0.46661,0.45413,0.44066,0.34347,0.34702
Tue 16:00,0.55155,0.62635,0.76589,0.8225,0.75183,0.73224,0.5427,0.52696,0.44535,0.41933,0.39604
Tue 16:30,0.63528,0.70233,0.80043,0.88219,0.7895,0.84464,0.63475,0.5607,0.53612,0.43673,0.43885
Tue 17:00,0.71749,0.74416,0.8429,0.92771,0.86139,0.92141,0.71583,0.58626,0.55389,0.49709,0.48196
Tue 17:30,0.7684,0.71746,0.84716,0.93505,0.83118,0.96528,0.8392,0.66273,0.60911,0.49777,0.46328
Tue 18:00,0.75165,0.67616,0.79499,0.8852,0.88136,0.94592,0.87792,0.65577,0.60835,0.53128,0.48294
Tue 18:30,0.72623,0.66001,0.79133,0.85176,0.79612,0.89176,0.82324,0.66863,0.63823,0.5042,0.48567
Tue 19:00,0.6956,0.60903,0.72288,0.81892,0.80512,0.86189,0.7743,0.74669,0.57295,0.43983,0.45655
Tue 19:30,0.66372,0.59466,0.70524,0.78894,0.73886,0.80629,0.69715,0.6824,0.56804,0.44898,0.47999
Tue 20:00,0.588,0.55355,0.66553,0.73217,0.70312,0.79412,0.66122,0.67983,0.57356,0.46373,0.49588
Tue 20:30,0.54209,0.50934,0.62315,0.68533,0.64008,0.70698,0.60918,0.6085,0.56115,0.47024,0.48468
Tue 21:00,0.49607,0.45333,0.58526,0.6304,0.61119,0.64904,0.55609,0.55714,0.51743,0.48128,0.47833
Tue 21:30,0.44218,0.42251,0.55703,0.5822,0.54459,0.6079,0.48642,0.52719,0.47841,0.43582,0.42697
Tue 22:00,0.38344,0.36408,0.49838,0.52502,0.46426,0.50995,0.45405,0.47977,0.41487,0.40042,0.36941
Tue 22:30,0.31934,0.32433,0.4425,0.48134,0.42561,0.42773,0.39468,0.3825,0.33205,0.32048,0.3176
Tue 23:00,0.27634,0.28867,0.36769,0.42506,0.36075,0.37894,0.35428,0.31117,0.28999,0.2819,0.26821
Tue 23:30,0.25021,0.24824,0.34916,0.38857,0.32963,0.35028,0.31374,0.29075,0.26602,0.25459,0.25059
Wed 00:00,0.24461,0.25089,0.33789,0.35975,0.32354,0.33885,0.30784,0.2701,0.26095,0.2465,0.23848
Wed 00:30,0.22899,0.22328,0.30077,0.3183,0.29722,0.317,0.28485,0.28092,0.24764,0.25043,0.21965
Wed 01:00,0.24026,0.2116,0.28816,0.30376,0.28443,0.29612,0.26806,0.27282,0.24121,0.22207,0.22124
Wed 01:30,0.22029,0.208,0.26352,0.29222,0.2628,0.28198,0.26299,0.25263,0.23175,0.20006,0.19446
Wed 02:00,0.21992,0.19753,0.24208,0.29011,0.27158,0.28893,0.24658,0.24877,0.22329,0.19704,0.19726
Wed 02:30,0.19877,0.18928,0.24438,0.28519,0.25618,0.27819,0.24325,0.24401,0.20558,0.19537,0.18758
Wed 03:00,0.20766,0.20524,0.25312,0.28542,0.25921,0.26829,0.23251,0.23667,0.19287,0.19023,0.18493
Wed 03:30,0.23277,0.2105,0.25876,0.29937,0.28073,0.30194,0.26133,0.26738,0.21481,0.19908,0.20036
Wed 04:00,0.23557,0.22158,0.2608,0.31853,0.29415,0.30641,0.28553,0.27078,0.22245,0.18601,0.21163
Wed 04:30,0.26276,0.2504,0.28332,0.32868,0.3224,0.35512,0.29309,0.27101,0.23788,0.20838,0.20853
Wed 05:00,0.33647,0.29181,0.29985,0.34614,0.35497,0.38098,0.3564,0.29892,0.25407,0.22139,0.2369
Wed 05:30,0.40356,0.3165,0.34355,0.38046,0.44785,0.44913,0.43128,0.33863,0.30058,0.23735,0.2524
Wed 06:00,0.45443,0.35776,0.36669,0.40073,0.51963,0.57204,0.50465,0.4545,0.38061,0.31707,0.27396
Wed 06:30,0.50843,0.42024,0.40619,0.43628,0.55291,0.61985,0.49058,0.46071,0.4036,0.34498,0.28863
Wed 07:00,0.47164,0.39657,0.44395,0.44745,0.5618,0.5756,0.50057,0.46653,0.39778,0.3533,0.32282
Wed 07:30,0.41582,0.42338,0.47827,0.48158,0.51248,0.51418,0.41956,0.4542,0.38628,0.32448,0.3446
Wed 08:00,0.39649,0.41321,0.5257,0.53559,0.45072,0.48083,0.42773,0.4337,0.37304,0.36903,0.32615
Wed 08:30,0.38439,0.43007,0.56335,0.57643,0.46434,0.52613,0.40163,0.39868,0.34816,0.31904,0.32169
Wed 09:00,0.3752,0.42338,0.59477,0.61771,0.47909,0.47841,0.40708,0.37214,0.34544,0.31926,0.35897
Wed 09:30,0.36211,0.40886,0.58953,0.60351,0.47549,0.46502,0.37788,0.38204,0.35716,0.31843,0.33038
Wed 10:00,0.35035,0.40504,0.60608,0.62535,0.46774,0.47001,0.37206,0.37312,0.33749,0.34566,0.30187
Wed 10:30,0.35447,0.39679,0.62851,0.60402,0.43162,0.47568,0.37872,0.37879,0.35572,0.31291,0.30731
Wed 11:00,0.35954,0.40814,0.56976,0.60277,0.46819,0.47803,0.37622,0.39649,0.35829,0.32267,0.33477
Wed 11:30,0.3623,0.41899,0.62098,0.6428,0.45904,0.44815,0.37191,0.40791,0.3676,0.34491,0.33243
Wed 12:00,0.34385,0.416,0.61656,0.59585,0.455,0.48937,0.37947,0.36185,0.35663,0.30505,0.33303
Wed 12:30,0.36064,0.40905,0.59279,0.58887,0.44925,0.48665,0.36835,0.36208,0.38469,0.3356,0.32214
Wed 13:00,0.34547,0.3783,0.58721,0.6502,0.47341,0.4772,0.39142,0.40776,0.37539,0.31099,0.28372
Wed 13:30,0.34328,0.38571,0.65583,0.65165,0.48533,0.49051,0.38613,0.38356,0.34581,0.33916,0.29166
Wed 14:00,0.37603,0.42966,0.65377,0.64201,0.49043,0.51418,0.3648,0.3496,0.34325,0.29672,0.29794
Wed 14:30,0.39982,0.48188,0.65118,0.64946,0.53135,0.51978,0.37977,0.37826,0.33061,0.31284,0.34203
Wed 15:00,0.44339,0.49879,0.68293,0.71895,0.56822,0.5849,0.44028,0.46872,0.40421,0.34999,0.35867
Wed 15:30,0.49796,0.5672,0.7364,0.80329,0.65369,0.66652,0.53302,0.51403,0.40383,0.40073,0.37713
Wed 16:00,0.58021,0.64598,0.81579,0.89048,0.74839,0.742,0.5905,0.5545,0.49179,0.40315,0.40171
Wed 16:30,0.67423,0.72911,0.84494,0.91526,0.85194,0.85788,0.67204,0.60275,0.51668,0.4536,0.49315
Wed 17:00,0.749,0.7726,0.84473,0.89606,0.90383,0.92361,0.76318,0.64019,0.58679,0.51638,0.55026
Wed 17:30,0.76061,0.77789,0.84562,0.87231,0.90746,1,0.80962,0.68229,0.63581,0.48627,0.57915
Wed 18:00,0.75997,0.73731,0.81858,0.8564,0.87187,0.9438,0.85584,0.73633,0.6079,0.49338,0.54277
Wed 18:30,0.69991,0.69344,0.79975,0.79101,0.84241,0.91786,0.75743,0.72513,0.60064,0.47591,0.53302
Wed 19:00,0.67552,0.63868,0.78005,0.71033,0.78141,0.85432,0.77218,0.78572,0.61894,0.46108,0.45753
Wed 19:30,0.6543,0.59746,0.71757,0.68193,0.73603,0.79601,0.69594,0.70517,0.55185,0.4806,0.50132
Wed 20:00,0.60033,0.5562,0.70903,0.6328,0.74397,0.79896,0.66999,0.70441,0.647,0.46577,0.48415
Wed 20:30,0.55011,0.52193,0.6803,0.60833,0.63762,0.71402,0.58558,0.65721,0.59874,0.44974,0.49822
Wed 21:00,0.5039,0.47413,0.6345,0.574,0.58895,0.66531,0.58082,0.56841,0.53914,0.46472,0.45594
Wed 21:30,0.455,0.41975,0.59415,0.56113,0.52299,0.57832,0.51539,0.53649,0.50851,0.47697,0.42349
Wed 22:00,0.37259,0.37308,0.52948,0.5423,0.4851,0.50647,0.45397,0.46192,0.40103,0.37849,0.3971
Wed 22:30,0.31435,0.34044,0.49637,0.52502,0.41691,0.4396,0.39036,0.38409,0.37501,0.33885,0.31631
Wed 23:00,0.2836,0.3002,0.43102,0.47519,0.37395,0.36442,0.34823,0.34029,0.27956,0.28356,0.27055
Wed 23:30,0.2625,0.27558,0.39174,0.46857,0.34101,0.34612,0.30535,0.30285,0.27305,0.25278,0.25596
Thu 00:00,0.24333,0.26125,0.35716,0.45549,0.33023,0.33326,0.2968,0.26534,0.26889,0.2549,0.22147
Thu 00:30,0.23493,0.22279,0.32679,0.396,0.30395,0.31405,0.26518,0.26738,0.27146,0.2288,0.22079
Thu 01:00,0.23969,0.20989,0.31373,0.36525,0.28311,0.29294,0.26382,0.25754,0.26344,0.23054,0.22668
Thu 01:30,0.21765,0.20683,0.27823,0.33795,0.27248,0.28651,0.24249,0.25407,0.21473,0.20952,0.21073
Thu 02:00,0.22048,0.19246,0.26793,0.31159,0.27237,0.30232,0.23969,0.24181,0.2142,0.19817,0.19204
Thu 02:30,0.21576,0.20055,0.27477,0.29079,0.26118,0.29045,0.23795,0.23826,0.22472,0.19378,0.1925
Thu 03:00,0.21038,0.20426,0.27407,0.27558,0.26375,0.26776,0.22918,0.22305,0.20657,0.19242,0.19159
Thu 03:30,0.21708,0.22037,0.28262,0.28984,0.27899,0.28863,0.25717,0.26125,0.23372,0.2046,0.20286
Thu 04:00,0.23576,0.23633,0.2816,0.31545,0.28648,0.31601,0.27063,0.23659,0.23833,0.19212,0.19386
Thu 04:30,0.26972,0.24786,0.29438,0.32615,0.30157,0.34566,0.28591,0.26586,0.24983,0.20989,0.22124
Thu 05:00,0.33004,0.28901,0.31456,0.30656,0.34986,0.36903,0.31631,0.31866,0.30051,0.22948,0.21829
Thu 05:30,0.39445,0.33753,0.34472,0.30871,0.44112,0.42062,0.39437,0.39014,0.30656,0.27653,0.24151
Thu 06:00,0.44463,0.37191,0.4214,0.32365,0.47818,0.5253,0.44497,0.45352,0.3831,0.30875,0.27267
Thu 06:30,0.50269,0.38991,0.51254,0.33715,0.59689,0.57318,0.51343,0.47576,0.42743,0.35814,0.32736
Thu 07:00,0.44584,0.4053,0.53635,0.33662,0.5762,0.58921,0.43582,0.43121,0.45632,0.32781,0.33152
Thu 07:30,0.42035,0.40156,0.63193,0.35655,0.47629,0.52893,0.44006,0.4424,0.4297,0.31737,0.36162
Thu 08:00,0.4067,0.36786,0.68945,0.40103,0.44709,0.50011,0.4278,0.42372,0.38575,0.33757,0.34581
Thu 08:30,0.35364,0.39014,0.73542,0.4505,0.44808,0.48468,0.38356,0.41268,0.38144,0.32063,0.30686
Thu 09:00,0.37399,0.38182,0.78031,0.47114,0.45345,0.50246,0.38363,0.40625,0.35602,0.32554,0.33492
Thu 09:30,0.35493,0.37096,0.78262,0.53358,0.43601,0.50858,0.37819,0.41154,0.33674,0.31019,0.32441
Thu 10:00,0.36026,0.38359,0.77606,0.59693,0.43166,0.4831,0.37183,0.40821,0.31978,0.29256,0.34937
Thu 10:30,0.35171,0.40462,0.826,0.62715,0.49565,0.49028,0.33908,0.43923,0.34784,0.32645,0.32055
Thu 11:00,0.34286,0.39021,0.85523,0.64522,0.49194,0.53581,0.3617,0.41184,0.36962,0.32169,0.33757
Thu 11:30,0.38496,0.38231,0.84984,0.66924,0.44634,0.51554,0.33651,0.40799,0.363,0.31737,0.33152
Thu 12:00,0.37225,0.3786,0.86901,0.67026,0.46381,0.52417,0.36117,0.39316,0.34828,0.32509,0.31222
Thu 12:30,0.35232,0.3645,0.84693,0.66912,0.43378,0.48514,0.35353,0.39241,0.32045,0.31518,0.3294
Thu 13:00,0.362,0.35387,0.81238,0.70036,0.45859,0.50866,0.36374,0.40859,0.32365,0.32978,0.30467
Thu 13:30,0.3617,0.3544,0.78203,0.66905,0.48132,0.49641,0.39989,0.40534,0.33174,0.31904,0.29672
Thu 14:00,0.37826,0.37403,0.75009,0.71303,0.45488,0.47636,0.3682,0.40186,0.30359,0.31072,0.30799
Thu 14:30,0.42595,0.39452,0.6737,0.72196,0.49508,0.47803,0.37206,0.38862,0.32184,0.30314,0.28134
Thu 15:00,0.45084,0.46846,0.69104,0.73455,0.54478,0.5762,0.43234,0.3856,0.37251,0.35428,0.33598
Thu 15:30,0.50537,0.55457,0.70284,0.76488,0.65014,0.60079,0.49633,0.44369,0.38704,0.39649,0.3536
Thu 16:00,0.57405,0.63944,0.71475,0.78474,0.75789,0.71364,0.53317,0.4902,0.43507,0.41381,0.36881
Thu 16:30,0.65415,0.73206,0.70008,0.85118,0.81461,0.82944,0.61954,0.53581,0.48257,0.44626,0.46865
Thu 17:00,0.70849,0.7507,0.65472,0.83171,0.85387,0.89706,0.73043,0.63278,0.57643,0.4924,0.46653
Thu 17:30,0.75626,0.72619,0.65426,0.81238,0.88533,0.88806,0.77021,0.6054,0.51426,0.47599,0.47863
Thu 18:00,0.75633,0.70823,0.64114,0.77006,0.91275,0.89381,0.79941,0.64133,0.5163,0.48007,0.47311
Thu 18:30,0.70585,0.66315,0.63473,0.76961,0.88068,0.86953,0.77248,0.63898,0.53423,0.47228,0.4601
Thu 19:00,0.6858,0.60287,0.63505,0.73035,0.77963,0.85349,0.75773,0.65192,0.55019,0.49542,0.49928
Thu 19:30,0.62276,0.59859,0.62622,0.67068,0.7631,0.81529,0.7063,0.6411,0.56985,0.49308,0.466
Thu 20:00,0.58721,0.57961,0.60043,0.66035,0.74113,0.73678,0.60782,0.64587,0.61841,0.47349,0.49565
Thu 20:30,0.56596,0.52504,0.58851,0.61459,0.64152,0.71644,0.63603,0.5846,0.57371,0.44407,0.48899
Thu 21:00,0.50389,0.4772,0.5749,0.58244,0.6242,0.63452,0.55253,0.5694,0.53907,0.48052,0.4927
Thu 21:30,0.44913,0.43136,0.53309,0.54637,0.54682,0.57484,0.48226,0.52432,0.46744,0.42962,0.41048
Thu 22:00,0.39081,0.38242,0.49697,0.51517,0.48756,0.50465,0.4154,0.4632,0.43272,0.38325,0.37531
Thu 22:30,0.32454,0.33269,0.4609,0.47186,0.43325,0.48211,0.39044,0.4039,0.35867,0.34831,0.33016
Thu 23:00,0.28241,0.28735,0.40407,0.39173,0.38594,0.38893,0.35935,0.3741,0.29453,0.28629,0.29642
Thu 23:30,0.245,0.26496,0.37431,0.35504,0.35599,0.36313,0.30421,0.33522,0.30633,0.25059,0.23818
Fri 00:00,0.23903,0.25596,0.35016,0.33016,0.33613,0.34922,0.28508,0.30777,0.26556,0.23788,0.23667
Fri 00:30,0.23079,0.23096,0.31374,0.31764,0.31896,0.31427,0.26428,0.27555,0.28977,0.21042,0.22487
Fri 01:00,0.24641,0.21859,0.29758,0.28924,0.28001,0.28712,0.2465,0.28303,0.28228,0.21942,0.23364
Fri 01:30,0.21901,0.21186,0.28636,0.26999,0.27471,0.30429,0.22873,0.24506,0.25467,0.19711,0.21383
Fri 02:00,0.20551,0.20259,0.28194,0.25978,0.27596,0.2965,0.21715,0.23258,0.24174,0.19008,0.19847
Fri 02:30,0.19666,0.19314,0.27141,0.24253,0.26643,0.2822,0.21239,0.22676,0.22481,0.18501,0.19477
Fri 03:00,0.19681,0.19635,0.26611,0.24835,0.27131,0.28024,0.22343,0.23281,0.21973,0.18236,0.1928
Fri 03:30,0.20736,0.21178,0.26872,0.26333,0.28213,0.3027,0.24,0.23954,0.23107,0.20604,0.21579
Fri 04:00,0.22358,0.23043,0.28489,0.27366,0.29268,0.31231,0.24605,0.2496,0.22449,0.18909,0.20135
Fri 04:30,0.25074,0.23618,0.2864,0.29381,0.33163,0.32955,0.2794,0.26049,0.25278,0.21095,0.2105
Fri 05:00,0.31151,0.27199,0.2927,0.30486,0.36412,0.39067,0.326,0.26791,0.28712,0.21995,0.2229
Fri 05:30,0.37357,0.3134,0.30225,0.30758,0.44864,0.45836,0.40073,0.30777,0.31919,0.27297,0.24885
Fri 06:00,0.44006,0.34956,0.34088,0.33655,0.48109,0.50964,0.5011,0.30626,0.37584,0.31987,0.28644
Fri 06:30,0.48899,0.38189,0.37552,0.38386,0.56573,0.61342,0.50208,0.32834,0.41169,0.36881,0.30595
Fri 07:00,0.45466,0.40613,0.40587,0.4157,0.5447,0.57704,0.48854,0.3735,0.48582,0.36321,0.30043
Fri 07:30,0.42629,0.42066,0.47392,0.45863,0.49327,0.52326,0.41427,0.4154,0.44407,0.34574,0.34816
Fri 08:00,0.40942,0.42107,0.53716,0.45428,0.4823,0.51373,0.43681,0.43711,0.41865,0.34143,0.34286
Fri 08:30,0.41056,0.40598,0.55376,0.46986,0.46736,0.45692,0.40239,0.50155,0.37365,0.3238,0.35028
Fri 09:00,0.39161,0.38235,0.62947,0.50495,0.46093,0.48869,0.40413,0.51985,0.39626,0.33152,0.3061
Fri 09:30,0.39747,0.37429,0.6782,0.50817,0.49516,0.49368,0.38129,0.52197,0.38371,0.31823,0.32479
Fri 10:00,0.40965,0.40137,0.67175,0.47935,0.46127,0.49459,0.42274,0.50435,0.3679,0.29468,0.32607
Fri 10:30,0.40039,0.38227,0.6695,0.54497,0.49739,0.47523,0.39399,0.53952,0.35232,0.28977,0.31261
Fri 11:00,0.41623,0.37622,0.67529,0.51702,0.47012,0.49051,0.36419,0.55124,0.36283,0.28333,0.28493
Fri 11:30,0.42066,0.36264,0.71634,0.52436,0.43522,0.49225,0.37335,0.58778,0.39536,0.29743,0.27956
Fri 12:00,0.41135,0.36109,0.73302,0.52961,0.45863,0.48589,0.39823,0.57416,0.3682,0.29262,0.28047
Fri 12:30,0.39532,0.36068,0.68665,0.52379,0.42546,0.49573,0.38083,0.53203,0.35376,0.29851,0.29393
Fri 13:00,0.38896,0.3654,0.6689,0.53491,0.46691,0.47394,0.38749,0.52371,0.3651,0.28731,0.28092
