"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Fri 09:30,0.30065,0.23269,0.48851,0.36193,0.54185,0.61856,0.29541,0.22616,0.20118,0.24679,0.10765
Fri 10:00,0.32103,0.29694,0.51848,0.42829,0.59221,0.58545,0.3557,0.28336,0.17824,0.12173,0.12557
Fri 10:30,0.40935,0.36403,0.53329,0.46396,0.62057,0.46638,0.3637,0.24573,0.18648,0.13653,0.1512
Fri 11:00,0.47146,0.40498,0.54994,0.5343,0.55586,0.45614,0.4398,0.27653,0.17495,0.13522,0.1918
Fri 11:30,0.48773,0.39163,0.51398,0.56038,0.61718,0.48267,0.41567,0.26108,0.18764,0.19698,0.12391
Fri 12:00,0.51157,0.45086,0.50161,0.55103,0.64325,0.51935,0.46324,0.25812,0.15189,0.20032,0.12531
Fri 12:30,0.50901,0.44839,0.52061,0.54579,0.62383,0.51193,0.4595,0.2422,0.17331,0.31986,0.12045
Fri 13:00,0.45553,0.38392,0.49214,0.54451,0.58779,0.54503,0.46433,0.2674,0.24976,0.32907,0.1035
Fri 13:30,0.44256,0.36704,0.49098,0.5401,0.81983,0.77892,0.40751,0.27556,0.19094,0.36232,0.1291
Fri 14:00,0.41869,0.36731,0.47093,0.52441,0.89812,0.84462,0.38761,0.23148,0.23803,0.3,0.12986
Fri 14:30,0.37319,0.34259,0.4523,0.443,0.87963,0.81191,0.36805,0.26218,0.23913,0.29373,0.154
Fri 15:00,0.35187,0.33452,0.43264,0.41475,0.78846,0.63124,0.39757,0.24438,0.2065,0.30069,0.12511
Fri 15:30,0.40091,0.32464,0.41081,0.40575,0.63188,0.45219,0.37984,0.22623,0.20355,0.29219,0.14068
Fri 16:00,0.31052,0.32083,0.46452,0.41228,0.62612,0.40808,0.36317,0.16298,0.18924,0.26889,0.11392
Fri 16:30,0.25198,0.25624,0.39149,0.32562,0.52084,0.42062,0.28528,0.20311,0.16502,0.23215,
Fri 17:00,0.21615,0.21087,0.2959,0.31319,0.4105,0.47279,0.2293,0.1477,0.13148,0.21664,0.076384
Fri 17:30,0.56505,0.25937,0.32579,0.3221,0.50754,0.51535,0.25689,0.13631,0.13698,0.19981,0.076202
Fri 18:00,0.56872,0.23061,0.30083,0.31125,0.46849,0.46429,0.26197,0.12397,0.11299,0.14874,0.07018
Fri 18:30,0.55616,0.21708,0.34207,0.70795,0.51615,0.44801,0.32986,0.10854,0.11601,0.14416,0.06068
Fri 19:00,0.51931,0.20489,0.35974,0.68568,0.47749,0.43476,0.32081,0.111,0.11141,0.15399,0.062162
Fri 19:30,0.52754,0.20097,0.33236,0.68789,0.50951,0.4748,0.30312,0.10326,0.1037,0.15223,0.058658
Fri 20:00,0.51522,0.19288,0.31487,0.6775,0.51445,0.48413,0.2732,0.10812,0.10289,0.18036,0.059667
Fri 20:30,0.5412,0.17171,0.30432,0.66193,0.50046,0.44985,0.27341,0.12229,0.11237,0.15509,0.066723
Fri 21:00,0.54317,0.17251,0.60038,0.66235,0.49677,0.42774,0.26353,0.14832,0.1234,0.12787,0.069401
Fri 21:30,0.4878,0.15914,0.59877,0.60621,0.40706,0.3596,0.19778,0.14912,0.12682,0.12103,0.063866
Fri 22:00,0.46591,0.1715,0.57093,0.59067,0.45016,0.37164,0.20453,0.12579,0.12563,0.13816,0.059542
Fri 22:30,0.47657,0.24473,0.58129,0.57978,0.41784,0.3736,0.18314,0.098242,0.11094,0.21578,0.065078
Fri 23:00,0.47182,0.25249,0.59051,0.54896,0.42072,0.41954,0.19682,0.10799,0.11536,0.2391,0.073726
Fri 23:30,0.54092,0.2732,0.61774,0.56799,0.38527,0.44279,0.20916,0.10956,0.13549,0.10917,0.085621
Sat 00:00,0.26992,0.29751,0.6352,0.52857,0.37061,0.32997,0.2137,0.12839,0.1406,0.11072,0.089867
Sat 00:30,0.30415,0.28912,0.49827,0.38608,0.34677,0.33204,0.26099,0.1684,0.16863,0.1068,0.088888
Sat 01:00,0.32504,0.34169,0.38513,0.3186,0.30463,0.30382,0.31362,0.16703,0.15724,0.14395,0.13664
Sat 01:30,0.33833,0.29439,0.31361,0.36646,0.45313,0.44317,0.34722,0.21583,0.14762,0.16941,0.15783
Sat 02:00,0.30792,0.31921,0.42827,0.41915,0.68523,0.73046,0.37739,0.29224,0.15218,0.14881,0.1192
Sat 02:30,0.32315,0.24927,0.4109,0.42627,0.67195,0.53924,0.34358,0.25151,0.20211,0.13465,0.10377
Sat 03:00,0.32433,0.24615,0.38261,0.33705,0.59322,0.54176,0.36026,0.19996,0.15069,0.1197,0.11662
Sat 03:30,0.31706,0.23019,0.46228,0.36478,0.58654,0.41997,0.34462,0.20717,0.20458,0.13736,0.091423
Sat 04:00,0.23662,0.27441,0.47099,0.41648,0.54046,0.48222,0.30217,0.23047,0.19687,0.12745,0.14593
Sat 04:30,0.20537,0.23403,0.46522,0.36764,0.50872,0.39581,0.27121,0.19924,0.20832,0.10819,0.10138
Sat 05:00,0.19721,0.17325,0.54697,0.34728,0.47251,0.43591,0.31274,0.16029,0.17022,0.1129,0.084544
Sat 05:30,0.25163,0.18899,0.52532,0.37094,0.4713,0.41833,0.34608,0.12531,0.15135,0.13061,0.0815
Sat 06:00,0.26533,0.18975,0.44104,0.36745,0.48436,0.42381,0.30535,0.16047,0.13729,0.14488,0.06233
Sat 06:30,0.22092,0.21166,0.4587,0.34823,0.42983,0.42445,0.31401,0.15253,0.14113,0.11664,0.087151
Sat 07:00,0.24498,0.231,0.44767,0.34322,0.50139,0.42871,0.30192,0.12381,0.13014,0.12458,0.1065
Sat 07:30,0.29103,0.24101,0.39431,0.34559,0.52964,0.41546,0.29018,0.13432,0.13438,0.13836,0.091405
Sat 08:00,0.30994,0.22051,0.37753,0.32609,0.357,0.38508,0.27766,0.15874,0.12786,0.12327,0.093006
Sat 08:30,0.28112,0.2077,0.3525,0.31464,0.45512,0.43336,0.27042,0.14736,0.13718,0.12739,0.088468
Sat 09:00,0.30644,0.29381,0.35326,0.30544,0.73554,0.63507,0.25027,0.21246,0.19433,0.14279,0.12539
Sat 09:30,0.37757,0.31326,0.38134,0.38286,0.63793,0.61835,0.33252,0.25488,0.17339,0.1716,0.1171
Sat 10:00,0.38397,0.32752,0.39373,0.52171,0.65657,0.52466,0.3075,0.22767,0.18411,0.15516,0.13082
Sat 10:30,0.41867,0.37447,0.49257,0.56233,0.63304,0.43959,0.39286,0.22796,0.20924,0.13496,0.10958
Sat 11:00,0.4329,0.39287,0.47716,0.62021,0.48722,0.49787,0.43022,0.27512,0.16612,,0.1272
Sat 11:30,0.4736,0.41048,0.51999,0.59718,0.49168,0.54765,0.40553,0.19951,0.20678,0.18079,0.10593
Sat 12:00,0.45427,0.47192,0.55012,0.5923,0.53366,0.58021,0.42972,0.21352,0.15916,0.15759,0.13363
Sat 12:30,0.50374,0.39974,0.55079,0.5535,0.56436,0.58332,0.42412,0.19383,0.15393,0.16849,0.12338
Sat 13:00,0.43118,0.41592,0.5556,0.59612,0.52197,0.54924,0.42309,0.21987,0.15655,0.19223,0.11775
Sat 13:30,0.39897,0.39502,0.50671,0.53026,0.78517,0.802,0.41288,0.22804,0.14612,0.15313,0.12584
Sat 14:00,0.42242,0.38743,0.45825,0.48768,0.87403,0.90319,0.44385,0.19384,0.16942,0.16865,0.13768
Sat 14:30,0.34274,0.35604,0.4064,0.43389,0.80519,0.8446,0.41122,0.21651,0.1562,0.15131,0.1518
Sat 15:00,0.35405,0.33273,0.50074,0.4253,0.69786,0.66379,0.34326,0.22938,0.16269,0.1383,0.13285
Sat 15:30,0.36691,0.33698,0.42564,0.40313,0.54903,0.5126,0.34132,0.2222,0.18411,0.13197,0.11993
Sat 16:00,0.28781,0.32664,0.45057,0.4654,0.60088,0.54112,0.40022,0.15541,0.18867,0.13188,0.11214
Sat 16:30,0.24405,0.27932,0.44244,0.4512,0.49343,0.46572,0.37627,0.13558,0.16897,0.16791,0.094008
Sat 17:00,0.23181,,0.39618,0.36097,0.43944,0.50356,0.26313,0.13492,0.13409,0.091756,0.09725
Sat 17:30,0.61357,0.28235,0.35186,0.35475,0.52451,0.56074,0.27242,0.12552,0.11249,0.08604,0.098706
Sat 18:00,0.63509,0.26289,0.32199,0.36839,0.49928,0.5102,0.28378,0.12106,0.092433,0.094965,0.077651
Sat 18:30,0.58438,,0.28865,0.68531,0.45679,0.39844,0.68638,0.10652,0.097389,0.077741,0.083952
Sat 19:00,0.57327,0.24022,0.27666,0.65102,0.43714,0.37894,0.67283,0.10732,0.112,0.093586,0.075302
Sat 19:30,0.56394,0.21213,0.28582,0.63186,0.47862,0.43455,0.66516,0.10533,0.10145,0.087883,0.06767
Sat 20:00,0.54686,0.20856,0.28946,0.64437,0.50571,0.44273,0.67229,0.098106,0.10107,0.085143,0.080917
Sat 20:30,0.51512,0.20305,0.32745,0.64561,0.46785,0.40248,0.6745,0.089877,0.092231,0.076606,0.082774
Sat 21:00,0.49621,0.49826,0.68339,0.64196,0.47717,0.40049,0.67564,0.097182,0.085195,,0.072631
Sat 21:30,0.46008,0.47488,0.66651,0.65911,0.45666,0.38709,0.65531,0.12017,0.10047,0.06716,0.0764
Sat 22:00,0.41498,0.4728,0.63551,0.67374,0.5287,0.42664,0.58996,0.14398,0.10783,0.060517,0.079445
Sat 22:30,0.37646,0.50755,0.60335,0.66715,0.53522,0.45915,0.63853,0.1346,0.10742,0.074111,0.071103
Sat 23:00,0.31223,0.4602,0.59098,0.59977,0.50565,0.43977,0.68464,0.13415,0.135,0.095952,0.070598
Sat 23:30,0.34404,0.44435,0.58965,0.50924,0.38029,0.35518,0.69952,0.11626,0.13308,0.091532,0.084586
Sun 00:00,0.40986,0.34142,0.6521,0.49021,0.34123,0.38124,0.70755,0.14413,0.12951,0.085408,0.093592
Sun 00:30,0.32259,0.25281,0.49039,0.41422,0.36836,0.338,0.48085,0.14857,0.13892,0.11624,0.098176
Sun 01:00,0.36115,0.32047,0.34099,0.39032,0.37244,0.37109,0.27515,0.19871,0.17328,0.11354,0.12636
Sun 01:30,0.31255,0.34225,0.3262,0.35306,0.40654,0.36351,0.35391,0.21124,0.19025,0.11997,0.13097
Sun 02:00,0.33617,0.33542,0.39512,0.37533,0.63357,0.62624,0.37308,0.17471,0.17363,0.15862,0.1456
Sun 02:30,0.30845,0.3629,0.46343,0.38536,0.72005,0.66055,0.40167,0.17587,0.15642,0.17493,0.11847
Sun 03:00,0.32139,0.33359,0.41044,0.42661,0.6992,0.69748,0.35866,0.13449,0.17693,0.10696,0.10668
Sun 03:30,0.36829,0.37726,0.4306,0.37254,0.70936,0.51284,0.35642,0.16285,0.17587,0.15461,0.10601
Sun 04:00,0.71085,0.36077,0.38862,0.69856,0.6226,0.4334,0.34562,0.11759,0.24203,0.11384,0.10359
Sun 04:30,0.64811,0.27785,0.3481,0.69763,0.5088,0.43038,0.35334,,0.15659,0.12205,0.10787
Sun 05:00,0.66874,0.36186,0.35565,0.68605,0.55035,0.41917,0.26259,,0.17701,0.093382,0.10765
Sun 05:30,0.37448,0.30211,0.41295,0.36604,0.53508,0.43535,0.32429,0.14242,0.23586,0.13222,0.12423
Sun 06:00,0.34369,0.31262,0.42341,0.33546,0.49462,0.494,0.34105,0.11764,0.24388,0.13377,0.1253
Sun 06:30,0.38693,0.29939,0.44512,0.36423,0.48447,0.49825,0.34035,0.11654,0.24413,0.12609,
Sun 07:00,0.41577,0.28896,0.44949,0.45277,0.54699,0.42827,0.31827,0.14693,0.19891,0.1357,0.10978
Sun 07:30,0.38629,0.30229,0.42942,0.65281,0.42959,0.42103,0.29639,0.11489,0.17968,0.1615,0.12627
Sun 08:00,0.42854,0.35533,0.37544,0.44387,0.34652,0.38035,0.31749,0.13389,0.16607,0.13635,0.091628
Sun 08:30,0.36264,0.3438,0.40588,0.54354,0.43582,0.39743,0.3296,0.18022,0.19468,0.098469,0.097608
Sun 09:00,0.35555,0.36306,0.48471,0.80189,0.74283,0.65528,0.26814,0.15082,0.23318,0.11133,0.11015
Sun 09:30,0.37896,0.38537,0.43676,0.84059,0.68283,0.61196,0.28237,0.15391,0.27119,0.18033,0.13639
Sun 10:00,0.35728,0.40821,0.49882,0.7317,0.61252,0.50064,0.28044,0.15449,0.31067,0.19405,0.21416
Sun 10:30,0.45068,0.4744,0.57484,0.72405,0.68746,0.48352,0.39438,0.21297,0.29827,0.17523,0.17477
Sun 11:00,0.55578,0.50203,0.53866,0.66096,0.63142,0.57748,0.43068,0.1851,0.23249,0.1833,0.17191
Sun 11:30,0.54238,0.59178,0.57621,0.64847,0.58026,0.61902,0.49052,0.17292,0.22593,0.16125,0.14854
Sun 12:00,0.65243,0.64158,0.56754,0.63405,0.60503,0.54437,0.48682,0.20458,0.1978,0.19229,0.129
Sun 12:30,0.60398,0.58663,0.5245,0.6151,0.64203,0.53007,0.44488,0.2181,0.19981,0.1767,0.13403
Sun 13:00,0.59207,0.51073,0.52643,0.60716,0.61231,0.5833,0.44887,0.22676,0.22237,0.17927,0.17227
Sun 13:30,0.57923,0.51839,0.51371,0.7758,0.84671,0.82684,0.49081,0.24204,0.2064,0.15392,0.17475
Sun 14:00,0.51826,0.48719,0.47398,0.89782,0.89997,0.83336,0.54094,0.24755,0.2039,0.1361,0.15589
Sun 14:30,0.45976,0.46659,0.45971,0.82375,0.89857,0.79284,0.42588,0.24122,0.20378,0.13195,0.17736
Sun 15:00,0.37827,0.44766,0.41629,0.69687,0.80452,0.69386,0.41407,0.24006,0.17039,0.14943,0.1421
Sun 15:30,0.38531,0.40522,0.43639,0.57089,0.60437,0.49853,0.41828,0.18188,0.16673,0.14095,0.13021
Sun 16:00,0.72976,0.43462,0.43146,0.62879,0.59796,0.57442,0.4242,0.13867,0.17319,0.12734,0.12852
Sun 16:30,0.69305,0.39264,0.42122,0.56607,0.47146,0.49867,0.38659,0.1428,0.13571,0.11278,0.09608
Sun 17:00,0.64875,0.25475,0.28854,0.50605,0.41715,0.48216,0.2612,0.11737,0.12756,0.10853,0.10665
Sun 17:30,0.64309,0.30044,0.3379,0.48617,0.55314,0.54136,0.28607,0.097811,0.10721,0.10944,0.074719
Sun 18:00,0.63614,0.2638,0.33696,0.48305,0.51069,0.43279,0.27044,0.093031,0.089066,0.099939,0.068871
Sun 18:30,0.6131,0.50941,0.30072,0.46597,0.41489,0.35137,0.67913,0.092846,0.10247,0.090543,0.070537
Sun 19:00,0.55314,0.58815,0.33753,0.47422,0.4498,0.38326,0.72181,0.084347,0.095912,0.079814,
Sun 19:30,0.34373,0.58123,0.36364,0.45006,0.47916,0.45258,0.70581,0.090157,0.11835,0.071719,0.069709
Sun 20:00,0.23486,0.56274,0.37418,0.45309,0.60259,0.45111,0.7209,0.091156,0.36453,0.077637,0.070917
Sun 20:30,0.23723,0.52842,0.33424,0.49448,0.5138,0.39025,0.70786,0.08522,0.34655,0.089556,0.070555
Sun 21:00,0.20392,0.55409,0.63785,0.4809,0.45531,0.34666,0.68606,0.085697,0.33132,0.088308,0.076143
Sun 21:30,0.22116,0.51623,0.66753,0.38846,0.37095,0.33995,0.62771,0.11396,0.35534,0.075878,0.073057
Sun 22:00,0.33714,0.50549,0.61288,0.37213,0.41213,0.39757,0.6415,0.13993,0.34442,0.067181,0.076465
Sun 22:30,0.48945,0.46488,0.60323,0.39651,0.45548,0.31529,0.60449,0.14187,0.35535,0.067028,0.073289
Sun 23:00,0.40612,0.41563,0.57655,0.41026,0.49199,0.26624,0.48965,0.12634,0.3644,0.085786,0.071736
Sun 23:30,0.33475,0.40046,0.57273,0.34067,0.39201,0.30946,0.42967,0.092426,0.35754,0.12905,0.09346
