"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Tue 04:00,12.594,14.776,20.15,24.654,20.256,27.06,20.388,18.824,12.224,8.704,10.1225
Tue 04:30,14.382,16.1275,21.5609,25.595,20.78,27.276,21.036,20.08,14.256,9.776,10.0409
Tue 05:00,16.068,16.0815,20.873,25.9189,23.058,28.472,24.148,19.64,14.664,9.848,9.93945
Tue 05:30,20.43,16.56,21.663,24.4311,25.498,31.628,26.756,22.348,17.78,14.1,12.644
Tue 06:00,22.26,18.36,22.608,24.7889,25.738,34.032,26.104,25.032,19.824,12.956,14.06
Tue 06:30,22.108,20.014,23.355,25.1399,24.83,34.748,27.112,24.3,21.084,17.948,15.356
Tue 07:00,21.012,19.624,24.305,25.394,23.47,28.68,23.028,23.324,20.576,16.82,14.76
Tue 07:30,19.024,17.462,23.9501,24.361,21.642,26.568,19.544,23,18.664,15.62,14.204
Tue 08:00,16.006,17.352,22.504,26.8831,21.542,25.08,19.348,18.308,17.696,15.348,13.14
Tue 08:30,15.712,16.68,25.881,28.666,19.88,26.956,17,18.652,16.24,13.0377,12.348
Tue 09:00,16.084,16.222,23.3929,28.6702,18.424,22.616,17.548,17.1515,15.464,12.117,12.412
Tue 09:30,16.524,16.106,23.829,29.2471,16.614,23.052,17.136,14.9497,16.412,13.6576,12.984
Tue 10:00,16.878,16.67,23.921,29.3,17.802,22.652,16.124,15.8594,14.8909,13.344,13.368
Tue 10:30,15.962,15.082,23.3204,30.27,18.294,23.096,16.308,18.4862,15.6844,13.436,13.676
Tue 11:00,14.642,15.468,22.5183,29.424,19.934,22.48,15.096,17.088,15.4458,13.3611,13.396
Tue 11:30,15.164,15.86,24.145,28.483,21.58,22.02,14.804,15.1937,14.8635,13.5324,13.66
Tue 12:00,14.872,15.088,23.1396,29.726,21.188,21.212,15.3351,13.8295,13.696,13.204,12.2725
Tue 12:30,14.792,13.878,23.8761,28.133,20.266,22.708,14.112,17.0574,13.828,12.844,12.8265
Tue 13:00,14.34,14.486,23.9662,29.724,22.97,24.028,15.0722,14.4422,13.4815,13.476,14.056
Tue 13:30,16.572,15.856,23.5843,31.584,24.622,26.876,17.588,16.4659,15.4604,13.064,11.152
Tue 14:00,16.554,16.382,26.3922,30.8079,25.016,26.004,17.256,16.404,13.7768,11.9492,12.3
Tue 14:30,17.15,19.026,28.8588,32.1391,23.8,26.984,17.688,16.916,15.8896,12.0116,13.66
Tue 15:00,21.606,19.306,30.77,33.46,27.452,30.196,21.444,18.7048,17.248,12.5408,13.58
Tue 15:30,23.238,23.29,34.075,38.288,30.224,32.3,21.948,21.22,18.816,15.716,15.865
Tue 16:00,25.994,28.258,37.78,40.9802,35.168,38.996,27.044,21.996,22.516,17.8551,16.832
Tue 16:30,29.248,32.708,37.5169,45.1676,39.064,45.124,29.764,26.936,24.016,19.108,19.544
Tue 17:00,33.602,32.782,39.853,45.9009,45.14,47.212,37.044,30.376,27.788,22.956,22.196
Tue 17:30,35.916,33.764,39.965,46.348,44.288,50.312,39.652,31.688,28.08,21.056,21.592
Tue 18:00,34.22,32.45,37.605,43.7825,42.682,47.492,38.648,30.564,28.324,22.712,21.46
Tue 18:30,33.3839,30.944,37.203,43.5305,40.814,47.38,37.284,34.944,26.1,23.42,23.732
Tue 19:00,31.0277,28.078,34.378,40.7564,38.85,45.816,34.26,35.344,26.916,22.824,23.284
Tue 19:30,30.7632,27.866,32.0041,39.3523,37.416,43.512,31.596,34.156,26.24,20.852,24.596
Tue 20:00,28.0366,25.618,32.3961,37.6792,35.216,38.448,30.584,32.528,25.932,20.644,23.132
Tue 20:30,25.414,22.928,30.122,35.1678,31.4245,35.456,28.38,28.3,25.452,19.46,22.768
Tue 21:00,22.7815,21.078,29.0509,33.106,29.568,33.664,25.056,27.776,24.464,20.148,21.424
Tue 21:30,18.9733,18.706,27.806,30.7509,27.022,30.844,22.564,24.284,20.888,20.468,19.908
Tue 22:00,17.8033,17.336,26.0491,29.4261,25.634,27.968,21.92,22.392,17.532,15.512,16.816
Tue 22:30,15.3821,16.492,25.722,28.4781,25.72,27.448,21.1,19.44,16.128,14.46,14.804
Tue 23:00,13.96,15.464,25.4491,27.891,24.77,27.14,21.476,17.344,13.26,12.5,12.46
Tue 23:30,14.332,14.876,24.4301,28.1691,24.77,25.052,20.064,15.876,11.856,11.196,11.396
Wed 00:00,15.408,14.838,25.975,30.5081,26.4,29.212,24.184,17.904,13.056,10.616,11.464
Wed 00:30,16.396,13.602,23.498,28.82,24.84,27.604,22.32,16.144,12.44,10.7,10.428
Wed 01:00,17.34,12.312,22.4019,26.9771,23.736,27.0914,20.764,21.424,13.336,10.316,10.148
Wed 01:30,15.374,11.588,22.195,27.078,23.354,27.0342,21.588,20.004,13.356,9.692,9.572
Wed 02:00,14.478,11.41,20.969,26.296,22.168,26.1489,20.472,19.628,12.648,9.10629,9.572
Wed 02:30,14.1092,10.856,19.418,25.157,22.088,25.0287,19.212,18.928,12.056,8.56547,8.308
Wed 03:00,13.79,11.078,18.046,24.241,21.128,24.9006,19.34,18.392,12.08,8.94202,8.844
Wed 03:30,12.762,12.124,18.517,23.986,21.244,25.9555,20.572,18.512,11.524,9.34929,9.248
Wed 04:00,13.51,12.956,18.496,25.48,22.642,27.107,22.764,19.272,12.812,9.02533,9.18
Wed 04:30,15.104,15.196,17.983,26.3841,23.694,28.228,21.188,19.384,12.98,9.69733,9.532
Wed 05:00,18.678,16.152,19.175,27.303,26.514,29.608,24.444,21.248,13.516,12.167,10.532
Wed 05:30,20.606,17.516,21.478,26.4549,26.208,33.004,27.76,23.208,16.864,13.7518,13.856
Wed 06:00,23.85,19.432,21.288,23.983,30.992,32.196,25.816,27.052,22.344,15.1078,14.14
Wed 06:30,24.882,20.586,23.0119,24.618,29,33.468,26.412,30.328,22.6246,16.8697,16.84
Wed 07:00,22.956,19.662,22.9929,24.782,26.948,30.232,22.184,25.496,18.9155,15.7911,14.496
Wed 07:30,20.192,19.43,23.502,25.323,22.826,25.456,20.296,22.048,17.4251,15.9627,14.804
Wed 08:00,16.562,18.014,25.967,27.288,22.018,23.98,19.46,19.376,15.2767,13.845,14.156
Wed 08:30,16.176,17.174,27.413,29.639,20.686,22.232,16.656,16.972,15.0962,13.1607,11.984
Wed 09:00,15.944,18.738,28.8911,29.2219,19.4,21.288,15.936,15.5045,16.1905,12.5858,14.892
Wed 09:30,15.934,18.482,27.952,29.659,18.408,22.072,15.716,16.3,12.5312,13.1911,14.844
Wed 10:00,14.48,17.588,26.7751,30.891,19.71,21.008,15.148,17.157,14.572,14.1644,15.068
Wed 10:30,14.14,17.832,28.454,30.9852,21.288,20.696,15.628,14.4079,13.424,11.8229,12.896
Wed 11:00,15.388,17.862,27.8802,29.948,20.978,21.492,15.184,17.504,15.772,13.1936,13.54
Wed 11:30,16.392,18.746,27.078,31.3099,20.504,23,14.636,15.776,15.152,13.3066,14.448
Wed 12:00,15.136,18.702,27.51,29.086,21.46,22.512,15.84,17.204,13.66,11.6298,14.14
Wed 12:30,15.5,18.584,26.8611,31.339,21.606,23.104,14.512,16.2755,16.228,13.4882,13.664
Wed 13:00,16.8848,18.95,26.3921,31.2579,21.274,24.34,15.944,17.504,16.436,11.9658,14.076
Wed 13:30,16.94,19.184,30.203,35.85,25.11,27.036,18.832,18.756,13.4904,12.7278,12.476
Wed 14:00,18.548,20.118,31.378,35.9351,24.72,26.012,19.032,18.94,13.348,12.4275,13.656
Wed 14:30,20.5518,21.588,31.232,35.7671,25.438,28.7,19.376,18.188,16.024,12.0464,14.412
Wed 15:00,23.058,23.828,33.3251,40.3178,29.818,30.076,22.196,19.84,17.672,12.7424,18.62
Wed 15:30,25.218,27.552,38.761,40.3323,31.88,30.664,22.44,23.172,19.048,16.4005,18.208
Wed 16:00,27.468,31.196,42.886,44.0978,39.484,37.584,29.084,26.52,25.544,19.3395,19.056
Wed 16:30,32.928,33.882,44.343,44.9159,42.432,43.5504,29.332,30.612,23.64,19.9577,22.588
Wed 17:00,36.346,34.27,43.1941,44.5634,45.77,46.569,33.376,31.796,27.76,20.4391,26.56
Wed 17:30,37.078,34.48,45.193,42.0597,44.53,46.895,40.156,33.704,31.38,22.5233,26.048
Wed 18:00,34.894,33.328,41.109,39.8688,43.354,44.7713,38.1,34.14,31.412,22.6496,26.944
Wed 18:30,32.148,31.882,38.5841,38.9243,41.788,44.5151,36.5,36.204,30.768,23.4225,23.068
Wed 19:00,31.896,29.928,35.855,36.2016,39.556,43.5271,31.904,35.5,29.664,22.2958,21.448
Wed 19:30,31.498,28.306,36.1769,34.7861,38.9305,40.2598,33.492,36.34,27.2241,21.4211,24.512
Wed 20:00,28.542,26.262,34.4931,30.908,36.6336,38.83,30.804,35.092,27.6682,20.603,23.488
Wed 20:30,26.274,23.682,32.9971,28.23,32.4396,35.464,28.892,30.732,25.6617,21.5181,23.544
Wed 21:00,23.672,22.198,29.156,28.449,31.3094,32.824,26.32,27.516,23.438,20.7226,20.524
Wed 21:30,20.976,20.326,28.6,28.018,27.5136,31.612,23.536,25.676,20.5951,18.9867,17.716
Wed 22:00,18.796,18.79,29.754,30.276,26.8139,29.38,22.448,22.656,19.3667,18.0564,15.824
Wed 22:30,16.596,16.762,31.408,31.684,25.713,28.172,20.768,18.188,15.8592,14.9646,14.352
Wed 23:00,15.296,16.312,28.23,31.728,24.2114,27.688,22.744,17.704,14.6033,12.8898,12.448
Wed 23:30,15.352,16.006,28.0251,31.64,24.216,23.996,19.16,16.384,13.6485,12.166,12.032
Thu 00:00,15.114,15.1866,28.396,32.992,27,28.992,23.708,17.612,13.0481,11.2826,10.5855
Thu 00:30,16.188,13.9461,25.209,29.956,25.036,28.184,21.928,18.072,12.16,10.2758,10.24
Thu 01:00,17.158,12.9,24.432,28.672,23.916,26.52,20.7,21.952,13.488,10.4668,10.2905
Thu 01:30,16.518,12.62,23.543,27.268,23.788,26.9,19.988,20.556,12.76,9.32498,10.036
Thu 02:00,15.554,12.0185,22.313,24.802,22.838,25.536,19.368,19.292,13.312,9.0007,10.004
Thu 02:30,14.53,10.89,21.041,23.448,21.18,25.572,19.348,18.732,11.816,9.10924,8.816
Thu 03:00,14.046,10.928,19.348,23.336,20.682,25.048,17.764,17.864,10.78,8.65904,8.944
Thu 03:30,13.612,11.734,19.858,22.482,20.332,24.052,18.592,18.64,11.888,8.85643,8.72
Thu 04:00,14.126,12.504,20.717,23.276,21.492,28.532,20.252,19.668,12.14,9.25434,8.8
Thu 04:30,15.952,13.772,20.792,22.41,22.236,27.428,20.82,19.776,12.296,10.4003,8.728
Thu 05:00,18.616,15.354,21.012,22.598,24.048,29.396,22.956,21.84,14.86,10.2429,10.28
Thu 05:30,21.054,16.88,21.3699,21.236,27.01,32.808,25.656,23.324,17.64,11.1293,12.172
Thu 06:00,23.59,18.644,21.7279,20.224,27.024,31.348,26.112,25.504,20.588,14.7336,14.7
Thu 06:30,24.16,20.662,23.708,19.42,29.486,32.82,24.492,28.16,24.632,16.8425,16.876
Thu 07:00,22.41,18.858,27.037,17.52,27.162,29.66,23.088,24.616,21.368,15.2381,15.648
Thu 07:30,19.452,19.52,31.135,17.882,25.178,26.736,19.648,25.728,19.284,13.7374,16.512
Thu 08:00,16.572,18.134,33.561,20.17,23.664,26.428,18.704,21.612,15.86,14.1453,15.292
Thu 08:30,15.72,16.57,35.6031,23.966,20.288,25.356,16.468,19.528,16.1755,12.8328,12.952
Thu 09:00,15.83,17.96,36.716,27.002,21.424,25.444,17.148,19.276,15.124,12.8801,14.44
Thu 09:30,16.194,17.248,35.977,28.664,21.16,22.632,15.604,19.748,14.728,12.2463,13.704
Thu 10:00,16.616,17.714,38.624,29.738,19.956,22.308,16.3295,18.324,13.8759,13.1758,14.796
Thu 10:30,15.806,16.452,37.0932,31.08,19.628,23.448,14.756,18.068,14.1623,13.7143,14.156
Thu 11:00,14.866,16.098,38.4832,32.05,19.922,21.884,15.0863,16.6,14.7306,13.2489,13.36
Thu 11:30,14.516,16.748,40.094,34.46,19.74,21.464,14.0581,17.016,14.4946,12.8596,13.596
Thu 12:00,15.3,16.506,39.2689,33.218,19.598,22.096,15.7483,17.236,14.768,11.9879,13.7941
Thu 12:30,16.008,15.428,38.1679,31.72,19.72,22.356,15.3256,15.548,13.551,12.2246,12.692
Thu 13:00,17.136,15.512,36.688,34.4,20.656,23.368,17.1835,15.68,13.9825,12.9435,12.8476
Thu 13:30,17.548,18.036,37.395,35.338,22.922,26.696,17.8679,16.2256,14.472,13.4965,11.9986
Thu 14:00,18.084,17.358,35.794,36.06,24.072,27.912,17.89,16.684,14.3356,12.6493,12.228
Thu 14:30,19.1643,18.498,32.38,36.88,25.104,27.988,17.3615,19.052,14.6387,13.0012,13.196
Thu 15:00,21.6403,21.336,33.1802,38.4446,27.05,29.416,19.9264,21.24,15.8879,16.0602,13.4428
Thu 15:30,25.3661,25.398,33.7102,37.6295,31.98,31.312,23.6829,21.948,17.232,16.4138,15.124
Thu 16:00,29.5892,29.665,32.8142,41.1359,35.598,36.248,26.232,26.18,20.6,19.3014,17.6115
Thu 16:30,33.3598,31.6662,32.998,43.5226,42.278,42.124,31.252,27.588,23.36,21.0197,20.232
Thu 17:00,34.5634,34.5133,32.7791,41.1515,42.578,43.848,32.768,31.472,25.392,20.5125,20.26
Thu 17:30,35.0999,32.837,32.313,41.3179,44.036,46.084,39.18,32.204,26.276,21.3841,25.62
Thu 18:00,34.3904,30.7868,31.303,38.1277,43.506,45.008,38.484,32.32,26.276,22.7418,23.472
Thu 18:30,33.606,29.8584,31.806,37.4928,39.962,44.448,37.768,31.208,26.932,23.5357,21.944
Thu 19:00,30.18,28.9621,30.4531,38.5805,38.63,43.092,35.896,34.072,25.908,21.9177,21.932
Thu 19:30,28.912,27.1777,29.8228,34.1744,37.154,40.876,31.808,32.428,26.856,21.3465,21.748
Thu 20:00,27.27,25.4854,29.228,32.712,34.728,39.636,31.048,30.936,27.22,21.0312,23.428
Thu 20:30,24.624,23.3053,28.335,31.006,32.008,35.032,27.784,28.404,24.924,22.2056,22.996
Thu 21:00,22.432,22.3458,27.6149,29.772,32.288,34.996,27.204,27.488,24.78,21.7699,21.424
Thu 21:30,20.4336,19.7914,27.4721,28.702,28.036,31.08,24.56,24.432,22.244,20.9894,19.168
Thu 22:00,18.444,17.594,27.2019,26.506,26.754,30.212,22.396,23.784,18.116,17.9122,16.076
Thu 22:30,15.5578,16.276,27.848,26.736,27.076,27.04,19.508,21.212,17.188,14.8703,14.48
Thu 23:00,14.1552,16.172,27.151,26.642,27.524,30.232,22.512,18.404,14.472,13.2546,12.824
Thu 23:30,14.0545,16.098,27.322,25.438,25.76,26.996,19.472,16.628,13.908,11.2752,11.376
Fri 00:00,14.5828,15.85,27.849,28.282,27.788,29.6097,23.424,19.392,13.6,10.1947,10.5
Fri 00:30,15.8846,13.982,25.875,25.508,26.406,28.1551,22.176,18.272,12.556,10.1181,10.964
Fri 01:00,16.2041,13.366,24.38,23.97,24.744,27.1399,20.496,22.564,14.756,10.1586,10.52
Fri 01:30,15.086,12.486,22.884,24.18,24.44,26.652,19.716,20.864,13.464,9.41866,9.466
Fri 02:00,13.8463,11.426,21.673,22.37,23.648,26.508,19.392,19.844,12.568,8.76838,9.476
Fri 02:30,13.2417,10.81,20.512,21.254,22.406,25.572,18.22,18.748,12.42,8.88748,8.656
Fri 03:00,12.8006,10.89,20.156,21.286,21.786,25.472,17.784,17.056,11.68,8.6045,9.308
Fri 03:30,12.1652,12.252,20.448,20.606,21.982,25.832,17.78,18.492,11.276,9.25264,9.248
Fri 04:00,13.1953,13.108,21.505,21.602,23.42,27.088,18.776,18.956,13.12,9.5081,9.228
Fri 04:30,14.5313,14.524,20.519,22.612,24.23,28.352,20.772,19.372,14.048,9.66058,9.596
Fri 05:00,17.6496,16.866,21.51,22.15,26.694,29.548,21.476,18.08,14.412,11.2115,11.084
Fri 05:30,20.1139,17.282,20.268,21.386,28.212,32.528,24.956,19.104,17.076,14.0919,13.864
Fri 06:00,22.1903,18.558,19.265,21.08,30.118,30.296,28.184,18.42,19.08,15.0497,13.664
Fri 06:30,21.7603,18.686,18.93,19.816,32.218,31.836,27.312,20.132,23.108,17.9202,15.848
Fri 07:00,21.0923,18.18,19.179,18.926,29.262,29.0165,24.964,19.996,22.408,16.3595,14.928
Fri 07:30,20.3829,18.17,22.561,22.174,25.384,27.196,24.876,24.616,19.272,15.2388,16.52
Fri 08:00,19.2584,18.694,26.0339,24.072,22.988,27.788,21.108,23.78,17.716,14.9987,16.912
Fri 08:30,18.638,17.098,29.0901,24.654,21.934,24.336,18.736,25.06,15.776,12.4474,15.156
Fri 09:00,18.702,16.78,30.903,23.734,21.434,23.58,17.9,23.596,16.164,12.3356,13.756
Fri 09:30,17.838,15.388,31.111,24.64,20.142,23.172,16.4,25.02,14.904,13.098,14.86
Fri 10:00,17.394,14.262,33.297,25.33,21.198,21.816,15.976,23.112,13.88,12.7282,13.744
Fri 10:30,17.974,15.108,34.562,23.014,22.056,21.848,16.796,22.936,14.428,10.8013,14.192
Fri 11:00,18.75,14.366,35.1181,23.668,21.484,22.508,15.844,24.024,15.816,12.2533,13.5688
Fri 11:30,18.314,14.584,35.531,24.532,20.958,22.74,16.708,21.984,15.148,13.3831,13.1138
Fri 12:00,18.228,16.33,33.884,25.328,20.916,22.072,16.764,23.632,13.968,11.3769,13.848
Fri 12:30,18.944,16.172,31.9649,24.772,20.188,19.604,17.596,23.016,14.912,11.6331,12.7991
Fri 13:00,17.734,15.314,31.4582,24.978,21.158,21.904,18.02,24.232,15.536,11.1652,13.0864
Fri 13:30,17.658,16.662,35.3201,27.842,26.13,25.1,19.744,23.016,16.348,11.5109,11.6448
Fri 14:00,18.638,18.294,35.5401,26.984,24.49,26.2,19.568,22.524,14.9,11.1908,12.4062
Fri 14:30,20.516,19.906,35.9872,29.732,25.062,28.108,20.032,23.404,17.48,11.2962,12.9919
Fri 15:00,21.788,21.314,33.8485,32.808,28.99,27.632,21.532,24.888,17.636,13.7085,12.7413
Fri 15:30,24.982,24.73,35.8629,37.276,32.884,28.708,21.72,25.252,18.728,16.1447,15.0339
Fri 16:00,26.624,28.224,35.2252,40,38.834,34.516,27.36,28.436,23.396,16.16,16.5937
Fri 16:30,27.092,29.644,36.46,41.836,40.724,40.7,27.492,29.94,24.336,19.32,18.4347
Fri 17:00,31.376,30.996,35.1846,42.638,43.568,47.752,30.332,29.52,24.292,21.332,19.9483
Fri 17:30,32.822,30.858,36.5217,43.814,43.066,47.904,35.364,34.132,26.656,20.76,20.32
Fri 18:00,32.466,29.458,35.5284,41.826,42.354,46.232,36.472,34.772,27.56,22.284,20.344
Fri 18:30,31.684,28.014,36.2662,39.792,39.652,45.456,36.256,31.568,26.092,21.016,19.848
Fri 19:00,28.55,26.616,33.0907,37.726,38.74,42.012,32.548,31.732,26.928,20.544,20.548
Fri 19:30,27.612,24.58,31.8789,35.18,36.34,38.696,30.652,31.952,25.936,20.252,20.168
Fri 20:00,26.398,23.128,31.7919,33.206,36.586,38.673,31.004,28.308,27.444,20.364,23.352
Fri 20:30,24.378,21.63,29.5078,30.928,33.884,33.4342,29.268,26.68,23.096,19.576,22.392
Fri 21:00,23.042,20.3,28.3629,31.032,31.074,32.9106,26.816,24.44,21.552,20.08,20.424
Fri 21:30,19.888,18.712,27.8399,29.104,30.484,31.5297,25.42,23.864,22.5697,19.852,18.44
Fri 22:00,18.602,17.79,26.88,28.508,28.966,30.2004,25.908,21.936,19.4928,17.792,16.528
Fri 22:30,16.98,17.386,28.805,29.012,28.114,28.8541,23.076,19.256,18.1727,14.328,14.384
Fri 23:00,15.464,16.224,26.604,28.828,28.078,30.0235,23.384,17.116,15.3007,12.684,12.704
Fri 23:30,15.154,15.876,26.625,27.494,26.776,26.6503,21.792,16.54,13.911,11.588,11.1
Sat 00:00,15.406,15.484,27.204,28.89,29.6127,29.8895,24.844,18.784,13.7004,11.684,10.976
Sat 00:30,15.652,13.214,25.758,27.01,28.716,28.6,23.068,17.572,12.8298,10.408,10.516
Sat 01:00,15.9,13.286,24.972,25.452,26.616,27.396,21.468,20.936,13.3217,10.068,10.86
Sat 01:30,14.24,12.55,23.928,24.72,26.33,27.204,21.908,20.092,12.928,9.812,9.748
Sat 02:00,13.898,11.616,22.49,23.516,24.948,25.516,20.588,18.528,12.572,9.504,9.42266
Sat 02:30,13.352,10.708,21.106,22.396,23.84,25.44,19.468,18.264,12.04,8.836,9.47378
Sat 03:00,12.894,11.128,20.116,21.646,23.038,25.156,18.904,18.1,12.58,8.588,9.2934
Sat 03:30,12.09,12.18,19.668,20.208,23.512,25.172,20.636,16.468,12.052,9.816,9.44
Sat 04:00,12.744,12.276,21.716,23.29,25.078,27.204,20.04,17.56,12.188,9.468,9.152
Sat 04:30,12.604,12.224,21.202,23.868,25.118,26.512,19.972,18.3177,11.292,10.62,8.68
Sat 05:00,13.598,13.192,20.4831,23.372,25.814,26.304,20.228,17.3842,12.712,11.692,9.3025
Sat 05:30,15.31,13.836,19.504,21.46,24.11,27.408,21.344,17.4658,12.332,13.464,11.112
Sat 06:00,16.59,14.862,20.582,20.722,23.442,24.356,21.54,18.3717,14.516,16.7465,12.456
Sat 06:30,19.802,16.926,20.569,19.832,24.84,24.78,24.224,22.0479,16.14,15.268,12.976
Sat 07:00,20.68,18.336,22.2151,19.776,23.178,23.952,23.356,22.4422,17.7,15.736,14.272
